id,timestamp,lat,lon,depth_dm,temp_cC,batt_mV,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,crc16,p_forrageio,comportamento
1,1706022600,748945,532146,342,2374,3922,1101,-135,126,44,102,-10,46527,0.2836,transitando
1,1706022900,749068,531903,495,2405,3918,596,-181,-123,126,-37,-102,38106,0.322,transitando
1,1706023200,748996,531670,355,2493,3904,1197,500,193,-40,-193,-26,23482,0.3751,transitando
1,1706023500,748975,531923,95,2544,3897,1608,-447,-160,-22,79,-14,49258,0.3281,transitando
1,1706023800,748804,531914,62,2538,3904,408,-82,-223,60,183,-29,64711,0.3026,transitando
1,1706024100,748870,531534,493,2382,3946,-96,35,232,-27,114,-40,51186,0.2621,transitando
1,1706024400,748793,531920,302,2427,3912,618,135,-101,132,-64,32,39741,0.5179,transitando
1,1706024700,748783,531891,182,2474,3914,977,97,-410,27,-107,-73,60032,0.3925,transitando
1,1706025000,748807,532202,200,2477,3905,1389,-578,-301,-4,-4,30,28384,0.3281,transitando
1,1706025300,748953,532217,384,2371,3920,896,235,-171,35,-37,32,45951,0.2311,transitando
1,1706025600,748922,532643,459,2451,3933,1290,172,148,-49,-237,84,60438,0.2221,transitando
1,1706025900,748821,532812,286,2416,3957,1074,-424,90,-90,146,-48,30471,0.3356,transitando
1,1706026200,748903,533280,326,2424,3961,1751,-205,-11,-7,25,-44,8118,0.2815,transitando
1,1706026500,748810,533528,368,2452,3944,1054,-64,-160,-32,-31,139,45334,0.3363,transitando
1,1706026800,748910,533274,474,2492,3970,1174,94,317,-30,-36,-32,36654,0.3091,transitando
1,1706027100,749004,533183,485,2392,3906,940,-246,-196,-40,-86,-13,57806,0.3231,transitando
1,1706027400,748893,533374,415,2368,3960,1905,-215,-191,57,97,22,45082,0.3285,transitando
1,1706027700,748839,533755,228,2416,3929,1518,-15,-143,-107,-10,36,6242,0.3771,transitando
1,1706028000,748880,533944,337,2414,3978,1034,-26,-184,-107,-90,48,692,0.2786,transitando
1,1706028300,748946,533524,364,2410,3947,1000,155,384,59,-164,-13,2321,0.2477,transitando
1,1706028600,749029,533524,253,2444,3973,1386,154,-138,-101,-44,-59,34737,0.3335,transitando
1,1706028900,748994,533106,463,2248,3912,93,151,-17,220,41,69,62088,0.2958,transitando
1,1706029200,749084,532866,463,2381,3987,1088,6,-161,-38,-11,81,43031,0.2841,transitando
1,1706029500,749147,532507,243,2466,3968,-572,-204,-353,179,-124,-75,25098,0.2886,transitando
1,1706029800,749244,532093,473,2527,3972,802,-422,-7,-233,-27,56,40393,0.281,transitando
1,1706030100,749369,532186,66,2438,3962,1638,-20,-355,-34,-87,-33,14142,0.2518,transitando
1,1706030400,749288,532496,169,2463,3964,730,-17,-140,151,-35,49,35854,0.3731,transitando
1,1706030700,749312,532301,280,2439,3996,1145,-405,224,119,-56,19,52776,0.4099,transitando
1,1706031000,749304,531862,177,2579,3910,-95,-191,-55,-197,2,-18,36764,0.2461,transitando
1,1706031300,749423,532032,423,2495,3982,572,-306,-99,168,58,49,36847,0.3389,transitando
1,1706031600,749367,531532,189,2479,3920,1198,-8,224,-84,93,-12,62197,0.2395,transitando
1,1706031900,749468,531716,394,2447,3966,1211,420,-201,-79,-26,-21,55061,0.3728,transitando
1,1706032200,749409,531917,446,2442,3934,1166,-344,114,-274,-174,-82,2359,0.3425,transitando
1,1706032500,749324,531985,231,2468,3974,89,220,444,23,-25,21,57303,0.267,transitando
1,1706032800,749249,531530,222,2463,3962,1183,-221,-87,-23,-8,34,51466,0.2838,transitando
1,1706033100,749302,530972,425,2425,3963,662,276,-462,225,-146,-156,57767,0.2827,transitando
1,1706033400,749422,531237,369,2454,3979,1706,-105,177,-37,-158,75,50720,0.2354,transitando
1,1706033700,749530,530794,211,2438,3941,158,-353,89,101,-150,48,19402,0.3046,transitando
1,1706034000,749424,531063,480,2363,3904,1347,-20,-234,39,28,-5,3173,0.2966,transitando
1,1706034300,749323,530769,84,2456,3980,1114,-459,50,0,-251,10,54197,0.3075,transitando
1,1706034600,749298,531091,372,2468,3915,926,-478,-17,-110,8,32,59825,0.2577,transitando
1,1706034900,749398,531315,83,2535,3932,960,-315,268,246,-7,-65,30697,0.3014,transitando
1,1706035200,749517,531204,220,2445,3988,1110,164,167,-16,82,28,44531,0.2613,transitando
1,1706035500,749420,530951,196,2481,3907,983,33,-74,-176,-44,-8,56837,0.2453,transitando
1,1706035800,749512,531191,55,2555,3988,1345,129,-227,-73,-85,10,14089,0.2327,transitando
1,1706036100,749440,530775,163,2453,3976,794,-61,-349,23,3,60,10950,0.3249,transitando
1,1706036400,749484,530336,348,2445,3996,854,-162,-54,55,19,13,48563,0.3009,transitando
1,1706036700,749394,530272,199,2532,3966,993,-66,264,-136,131,90,64078,0.3131,transitando
1,1706037000,749464,530002,440,2361,3976,1044,90,-197,22,135,54,48985,0.3969,transitando
1,1706037300,749508,529743,339,2422,3983,922,-35,-201,-32,-86,1,28951,0.3701,transitando
1,1706037600,749463,529773,167,2466,3918,594,112,-32,-17,-26,-60,15856,0.1984,transitando
1,1706037900,749464,529399,418,2396,3975,830,-246,-46,8,-64,-95,26829,0.3284,transitando
1,1706038200,749598,529330,462,2464,3926,1041,107,48,45,-69,-62,46471,0.4799,transitando
1,1706038500,749530,529113,236,2475,3923,29,-268,43,164,62,72,48453,0.2873,transitando
1,1706038800,749440,528936,242,2415,3938,497,-278,129,-118,-39,-13,22453,0.3474,transitando
1,1706039100,749309,529096,178,2487,3992,910,649,-67,-133,-91,75,32802,0.3808,transitando
1,1706039400,749265,529387,279,2452,3910,583,171,132,-48,87,-70,32036,0.4191,transitando
1,1706039700,749239,529603,191,2428,3909,534,313,252,-14,78,88,38944,0.4945,transitando
1,1706040000,749132,529531,479,2394,3956,309,-210,141,23,-33,-6,22685,0.3754,transitando
1,1706040300,749060,529764,375,2363,3902,1346,-514,130,46,118,-6,53719,0.3379,transitando
1,1706040600,749077,530185,423,2402,3904,152,13,291,-90,224,19,58526,0.3396,transitando
1,1706040900,749009,530383,66,2559,3910,1316,3,-15,45,-9,88,56276,0.3669,transitando
1,1706041200,749110,530288,217,2417,3970,691,195,135,118,-44,27,27506,0.4128,transitando
1,1706041500,749049,530534,222,2423,3904,1313,454,278,139,-20,-26,59067,0.3559,transitando
1,1706041800,748992,530604,309,2412,3976,1568,-99,343,-66,-91,34,65457,0.333,transitando
1,1706042100,749007,530034,333,2408,3947,1641,-534,92,160,-91,-152,44059,0.4289,transitando
1,1706042400,749059,530256,270,2392,3904,1071,-83,178,70,70,-53,684,0.3235,transitando
1,1706042700,748959,530327,155,2468,3902,1345,44,-78,84,66,-58,8731,0.2783,transitando
1,1706043000,748854,530184,298,2511,3901,-17,134,-38,-4,-114,-3,65201,0.2556,transitando
1,1706043300,748817,530587,200,2444,3923,1203,-360,-319,-35,132,-3,55062,0.3066,transitando
1,1706043600,748759,530217,372,2436,3994,645,-462,-127,-4,144,12,12475,0.2875,transitando
1,1706043900,748729,530535,70,2437,3909,1276,-223,-228,-61,179,63,50495,0.2753,transitando
1,1706044200,748729,530150,133,2478,3922,1031,225,140,-19,-74,-32,25138,0.3539,transitando
1,1706044500,748742,529868,196,2422,3939,1404,323,-83,97,46,19,15130,0.3704,transitando
1,1706044800,748681,529983,276,2485,3901,1325,263,-311,-119,-37,-29,16529,0.3905,transitando
1,1706045100,748756,529876,208,2501,3987,2122,-651,138,59,-78,-32,35740,0.4835,transitando
1,1706045400,748847,529783,423,2522,3950,1306,-352,-43,-196,-42,26,15635,0.3624,transitando
1,1706045700,748871,529635,435,2432,3988,1490,-110,71,-8,-11,-20,39453,0.2636,transitando
1,1706046000,748926,529986,125,2355,3974,483,-273,211,-90,14,-65,38717,0.4671,transitando
1,1706046300,748881,530125,59,2534,3945,797,-844,92,104,39,19,15882,0.4947,transitando
1,1706046600,748840,529959,81,2543,3926,933,40,-64,13,162,18,47376,0.3091,transitando
1,1706046900,748746,529963,248,2477,3993,1615,-559,149,23,-29,-76,48920,0.495,transitando
1,1706047200,748748,529676,330,2509,3981,1574,324,181,-105,-36,-10,48236,0.2942,transitando
1,1706047500,748784,530164,186,2318,3913,1665,467,-298,53,95,32,16657,0.3395,transitando
1,1706047800,748713,530357,468,2338,3945,792,-270,219,34,34,-6,52017,0.3319,transitando
1,1706048100,748602,530773,155,2504,3951,1636,92,-109,29,-79,-4,16191,0.4511,transitando
1,1706048400,748702,530779,241,2512,3978,982,331,93,-20,-44,64,21481,0.3079,transitando
1,1706048700,748554,530775,296,2451,3963,-246,-220,-63,-51,11,5,6234,0.427,transitando
1,1706049000,748502,530677,292,2388,3983,666,158,-45,-10,96,-80,47262,0.4502,transitando
1,1706049300,748434,530509,359,2465,3958,1235,-307,42,-94,2,-101,30534,0.4174,transitando
1,1706049600,748436,530759,290,2537,3897,911,358,-389,-65,116,28,6151,0.4055,transitando
1,1706049900,748421,530953,362,2459,3937,1747,265,94,-34,85,12,59374,0.2864,transitando
1,1706050200,748445,531301,484,2438,3938,1332,127,-142,-34,-193,2,14860,0.2971,transitando
1,1706050500,748553,530849,313,2497,3941,1262,-45,117,20,192,-30,18414,0.3803,transitando
1,1706050800,748503,531058,331,2397,3993,1088,54,279,95,41,7,24450,0.3046,transitando
1,1706051100,748412,530563,193,2518,3950,1257,651,137,79,-123,-110,4097,0.3255,transitando
1,1706051400,748437,530249,465,2278,3921,92,-190,182,-117,40,0,34661,0.4026,transitando
1,1706051700,748492,529962,418,2404,3993,1101,369,126,164,-146,-32,63679,0.3799,transitando
1,1706052000,748502,530197,378,2439,3941,707,-361,350,-34,-33,-50,20403,0.5382,transitando
1,1706052300,748480,530190,199,2450,3976,516,-43,43,-16,-112,-20,46570,0.2984,transitando
1,1706052600,748425,530458,99,2414,3923,1348,-155,341,-77,-9,19,12644,0.2607,transitando
1,1706052900,748508,530643,232,2439,3977,792,463,127,-49,-6,19,45168,0.2414,transitando
1,1706053200,748435,530294,247,2385,3908,154,-53,186,31,-253,17,61627,0.2815,transitando
1,1706053500,748340,530015,423,2368,3990,732,129,34,151,30,77,12172,0.4157,transitando
1,1706053800,748296,530236,225,2412,3918,1196,-42,-120,-35,83,-39,3367,0.3438,transitando
1,1706054100,748180,530187,421,2397,3912,1096,-414,30,-9,-126,26,47874,0.3654,transitando
1,1706054400,748177,530378,455,2384,3927,1112,-100,-256,-245,-32,-85,33113,0.3689,transitando
1,1706054700,748278,530475,263,2520,3915,1112,443,184,127,180,-58,2273,0.4844,transitando
1,1706055000,748328,530679,442,2397,3926,-103,-584,-56,-153,69,46,51443,0.3863,transitando
1,1706055300,748344,530450,94,2417,3980,1042,-57,37,39,-4,40,11612,0.278,transitando
1,1706055600,748445,530508,351,2408,3991,1188,420,-130,53,188,-60,36313,0.3649,transitando
1,1706055900,748436,530810,402,2442,3923,627,615,-34,-42,140,21,44448,0.335,transitando
1,1706056200,748307,530889,389,2461,3983,1269,38,-158,45,50,-29,43156,0.3055,transitando
1,1706056500,748201,530801,300,2381,3942,454,10,345,130,109,-13,28169,0.3975,transitando
1,1706056800,748229,530465,277,2508,3917,1659,103,-86,90,-53,73,61159,0.4805,transitando
1,1706057100,748288,530635,177,2460,3967,2247,-59,173,0,-57,-114,36161,0.4518,transitando
1,1706057400,748231,530416,344,2436,3971,828,-217,249,6,83,-2,48929,0.5418,transitando
1,1706057700,748204,530543,114,2439,3941,2535,-159,-287,139,-278,-10,12459,0.4524,transitando
1,1706058000,748124,530582,208,2395,3955,634,101,147,-1,-48,78,23422,0.3648,transitando
1,1706058300,748060,530678,439,2421,3935,1365,727,-295,-209,-106,-112,18445,0.473,transitando
1,1706058600,748087,530263,55,2490,3915,775,1,-360,17,0,-101,28893,0.2524,transitando
1,1706058900,748020,529926,223,2476,3964,1708,358,33,117,8,41,49941,0.3455,transitando
1,1706059200,748096,530125,55,2563,3908,-106,397,-207,-59,141,69,39006,0.3376,transitando
1,1706059500,748044,530599,161,2451,3924,1723,3,221,132,138,62,63164,0.4262,transitando
1,1706059800,747962,530891,134,2498,3984,476,81,78,-102,215,-60,37912,0.3903,transitando
1,1706060100,747907,530603,199,2474,3936,2030,149,-81,0,-42,39,33144,0.4096,transitando
1,1706060400,747835,530459,102,2478,3900,651,669,207,37,26,-43,64809,0.5585,transitando
1,1706060700,747855,530420,78,2440,3956,1375,326,359,-64,98,-20,14491,0.5675,transitando
1,1706061000,747857,530348,211,2439,3958,1059,240,217,25,87,-66,801,0.3913,transitando
1,1706061300,747759,530085,259,2370,3920,768,237,-335,-87,19,-37,62722,0.4544,transitando
1,1706061600,747848,530233,466,2424,3962,693,-49,126,-56,-162,-49,17391,0.4077,transitando
1,1706061900,747933,530163,256,2342,3989,675,142,246,-119,-37,-40,7904,0.3745,transitando
1,1706062200,747987,530042,378,2464,3926,601,43,326,189,-41,97,38584,0.4656,transitando
1,1706062500,747991,530499,176,2543,3937,866,-490,-221,30,26,16,8893,0.4328,transitando
1,1706062800,747948,530342,275,2496,3964,654,36,-8,224,-69,-78,10541,0.4501,transitando
1,1706063100,747868,530091,286,2414,3981,1171,-324,23,17,-69,-7,20058,0.402,transitando
1,1706063400,747760,530148,391,2421,3921,632,296,57,74,120,38,35368,0.4233,transitando
