id_tubarao,tempo,timestamp,lat,lon,comportamento,p_forrageio
1,2024-01-04 02:45:00,1704347100,-7.982263,57.40588,forrageando,0.6399
1,2024-01-04 02:50:00,1704347400,-7.980261,57.403081,forrageando,0.5924
1,2024-01-04 02:55:00,1704347700,-7.981623,57.404829,forrageando,0.6118
1,2024-01-04 03:00:00,1704348000,-7.984121,57.4008,forrageando,0.3779
1,2024-01-04 03:05:00,1704348300,-7.982902,57.396736,forrageando,0.567
1,2024-01-04 03:10:00,1704348600,-7.981851,57.398389,forrageando,0.5453
1,2024-01-04 03:15:00,1704348900,-7.982448,57.3952,forrageando,0.4553
1,2024-01-04 03:20:00,1704349200,-7.989296,57.39649,forrageando,0.4683
1,2024-01-04 03:25:00,1704349500,-7.997439,57.394599,forrageando,0.5442
1,2024-01-04 03:30:00,1704349800,-8.000397,57.395021,forrageando,0.5284
1,2024-01-04 03:35:00,1704350100,-8.003273,57.398131,forrageando,0.5351
1,2024-01-04 03:40:00,1704350400,-8.001196,57.393557,forrageando,0.5237
1,2024-01-04 03:45:00,1704350700,-8.000612,57.395078,forrageando,0.485
1,2024-01-04 03:50:00,1704351000,-7.99766,57.392467,forrageando,0.5375
1,2024-01-04 03:55:00,1704351300,-8.000071,57.39334,forrageando,0.4229
1,2024-01-04 04:00:00,1704351600,-7.99522,57.406572,forrageando,0.585
1,2024-01-04 04:05:00,1704351900,-7.996252,57.408596,forrageando,0.5399
1,2024-01-04 04:10:00,1704352200,-7.995599,57.405906,forrageando,0.5143
1,2024-01-04 04:15:00,1704352500,-7.996409,57.405366,forrageando,0.4831
1,2024-01-04 04:20:00,1704352800,-7.990329,57.403668,forrageando,0.5568
1,2024-01-04 04:25:00,1704353100,-7.990529,57.402197,forrageando,0.433
1,2024-01-04 04:30:00,1704353400,-7.989456,57.395349,forrageando,0.6261
1,2024-01-04 04:35:00,1704353700,-7.989346,57.396022,forrageando,0.4554
1,2024-01-04 04:40:00,1704354000,-7.990208,57.392909,forrageando,0.5986
1,2024-01-04 04:45:00,1704354300,-7.989334,57.395906,forrageando,0.5399
1,2024-01-04 04:50:00,1704354600,-7.992495,57.393726,forrageando,0.5274
1,2024-01-04 04:55:00,1704354900,-7.99502,57.394724,forrageando,0.6491
1,2024-01-04 05:00:00,1704355200,-7.993506,57.391688,forrageando,0.4835
1,2024-01-04 05:05:00,1704355500,-7.984276,57.392243,forrageando,0.5309
1,2024-01-04 05:10:00,1704355800,-7.981582,57.393085,forrageando,0.5476
1,2024-01-04 05:15:00,1704356100,-7.981153,57.395963,forrageando,0.5019
1,2024-01-04 05:20:00,1704356400,-7.982405,57.397778,forrageando,0.4436
1,2024-01-04 05:25:00,1704356700,-7.985702,57.404918,forrageando,0.4351
1,2024-01-04 05:30:00,1704357000,-7.991255,57.406934,forrageando,0.5401
1,2024-01-04 05:35:00,1704357300,-7.993126,57.406251,forrageando,0.6126
1,2024-01-04 05:40:00,1704357600,-7.996352,57.404861,forrageando,0.6185
1,2024-01-04 05:45:00,1704357900,-8.001409,57.405927,forrageando,0.5066
1,2024-01-04 05:50:00,1704358200,-8.002894,57.405265,forrageando,0.5599
1,2024-01-04 05:55:00,1704358500,-8.004833,57.404437,forrageando,0.7396
1,2024-01-04 06:00:00,1704358800,-8.001145,57.4026,forrageando,0.4663
1,2024-01-04 06:05:00,1704359100,-8.001916,57.397687,forrageando,0.5635
1,2024-01-04 06:10:00,1704359400,-8.005251,57.398309,forrageando,0.5731
1,2024-01-04 06:15:00,1704359700,-8.00182,57.397408,forrageando,0.5178
1,2024-01-04 06:20:00,1704360000,-8.000464,57.395068,forrageando,0.4933
1,2024-01-04 06:25:00,1704360300,-8.003254,57.391971,forrageando,0.5795
1,2024-01-04 06:30:00,1704360600,-8.004906,57.391131,forrageando,0.5741
1,2024-01-04 06:35:00,1704360900,-8.00646,57.391894,forrageando,0.5527
1,2024-01-04 06:40:00,1704361200,-8.008336,57.393609,forrageando,0.4916
1,2024-01-04 06:45:00,1704361500,-8.010638,57.396851,forrageando,0.4209
1,2024-01-04 06:50:00,1704361800,-8.012906,57.40425,forrageando,0.5215
1,2024-01-04 06:55:00,1704362100,-8.011709,57.404447,forrageando,0.5186
1,2024-01-04 07:00:00,1704362400,-8.014014,57.401318,forrageando,0.5347
1,2024-01-04 07:05:00,1704362700,-8.014768,57.404185,forrageando,0.5858
1,2024-01-04 07:10:00,1704363000,-8.017618,57.402212,forrageando,0.6108
1,2024-01-04 07:15:00,1704363300,-8.014423,57.399766,forrageando,0.569
1,2024-01-04 07:20:00,1704363600,-8.01726,57.395743,forrageando,0.5945
1,2024-01-04 07:25:00,1704363900,-8.01987,57.394531,forrageando,0.5897
1,2024-01-04 07:30:00,1704364200,-8.0204,57.397805,forrageando,0.553
1,2024-01-04 07:35:00,1704364500,-8.020775,57.395491,forrageando,0.44
1,2024-01-04 07:40:00,1704364800,-8.018246,57.3904,forrageando,0.5118
1,2024-01-04 07:45:00,1704365100,-8.016072,57.392251,forrageando,0.5349
1,2024-01-04 07:50:00,1704365400,-8.01557,57.393034,forrageando,0.5786
1,2024-01-04 07:55:00,1704365700,-8.015763,57.391746,forrageando,0.5568
1,2024-01-04 08:00:00,1704366000,-8.013183,57.390751,forrageando,0.484
1,2024-01-04 08:05:00,1704366300,-8.017169,57.390714,forrageando,0.3827
1,2024-01-04 08:10:00,1704366600,-8.025865,57.387345,forrageando,0.5468
1,2024-01-04 08:15:00,1704366900,-8.023643,57.388267,forrageando,0.4444
1,2024-01-04 08:20:00,1704367200,-8.023668,57.390976,forrageando,0.4772
1,2024-01-04 08:25:00,1704367500,-8.019365,57.394125,forrageando,0.5458
1,2024-01-04 08:30:00,1704367800,-8.016207,57.395489,forrageando,0.478
1,2024-01-04 08:35:00,1704368100,-8.016163,57.392714,forrageando,0.5113
1,2024-01-04 08:40:00,1704368400,-8.015192,57.395408,forrageando,0.5167
1,2024-01-04 08:45:00,1704368700,-8.019946,57.395769,forrageando,0.3827
1,2024-01-04 08:50:00,1704369000,-8.026795,57.394988,forrageando,0.5858
1,2024-01-04 08:55:00,1704369300,-8.030109,57.392619,forrageando,0.511
1,2024-01-04 09:00:00,1704369600,-8.029324,57.394871,forrageando,0.3424
1,2024-01-04 09:05:00,1704369900,-8.037372,57.386767,forrageando,0.5279
1,2024-01-04 09:10:00,1704370200,-8.036816,57.385433,forrageando,0.4616
1,2024-01-04 09:15:00,1704370500,-8.029281,57.385849,forrageando,0.599
1,2024-01-04 09:20:00,1704370800,-8.028477,57.382427,forrageando,0.276
1,2024-01-04 09:25:00,1704371100,-8.01156,57.385671,forrageando,0.4805
1,2024-01-04 09:30:00,1704371400,-8.000613,57.39075,forrageando,0.3823
1,2024-01-04 09:35:00,1704371700,-7.988536,57.396302,forrageando,0.4607
1,2024-01-04 09:40:00,1704372000,-7.981393,57.403073,forrageando,0.5275
1,2024-01-04 09:45:00,1704372300,-7.9771,57.401517,forrageando,0.3903
1,2024-01-04 09:50:00,1704372600,-7.979365,57.410227,forrageando,0.3556
1,2024-01-04 09:55:00,1704372900,-7.990242,57.406944,forrageando,0.4531
1,2024-01-04 10:00:00,1704373200,-7.990108,57.410463,forrageando,0.3778
1,2024-01-04 10:05:00,1704373500,-7.99479,57.414199,forrageando,0.4139
1,2024-01-04 10:10:00,1704373800,-7.992778,57.418296,forrageando,0.4431
1,2024-01-04 10:15:00,1704374100,-8.00464,57.417253,forrageando,0.3866
1,2024-01-04 10:20:00,1704374400,-8.002222,57.414112,forrageando,0.5278
1,2024-01-04 10:25:00,1704374700,-8.00139,57.411055,forrageando,0.3786
1,2024-01-04 10:30:00,1704375000,-7.998456,57.408547,forrageando,0.2624
1,2024-01-04 10:35:00,1704375300,-8.009361,57.410523,forrageando,0.3698
1,2024-01-04 10:40:00,1704375600,-8.010119,57.413122,forrageando,0.3771
1,2024-01-04 10:45:00,1704375900,-8.012482,57.419419,busca,0.3418
1,2024-01-04 10:50:00,1704376200,-8.019277,57.416175,busca,0.3779
1,2024-01-04 10:55:00,1704376500,-8.028924,57.408515,busca,0.3632
1,2024-01-04 11:00:00,1704376800,-8.033549,57.398911,busca,0.3366
1,2024-01-04 11:05:00,1704377100,-8.043362,57.389931,busca,0.3184
1,2024-01-04 11:10:00,1704377400,-8.035957,57.380571,busca,0.3507
1,2024-01-04 11:15:00,1704377700,-8.036901,57.373695,busca,0.3322
2,2024-01-04 00:00:00,1704337200,6.603425,60.04091,transitando,0.4505
2,2024-01-04 00:05:00,1704337500,6.598376,60.042429,transitando,0.5305
2,2024-01-04 00:10:00,1704337800,6.598231,60.043952,transitando,0.4291
2,2024-01-04 00:15:00,1704338100,6.603265,60.034616,transitando,0.4978
2,2024-01-04 00:20:00,1704338400,6.596447,60.033792,transitando,0.3877
2,2024-01-04 00:25:00,1704338700,6.592132,60.037713,transitando,0.5382
2,2024-01-04 00:30:00,1704339000,6.590893,60.037971,transitando,0.4707
2,2024-01-04 00:35:00,1704339300,6.592986,60.028238,transitando,0.5827
2,2024-01-04 00:40:00,1704339600,6.595392,60.030076,transitando,0.4857
2,2024-01-04 00:45:00,1704339900,6.59132,60.02335,transitando,0.4627
2,2024-01-04 00:50:00,1704340200,6.59574,60.019495,transitando,0.5223
2,2024-01-04 00:55:00,1704340500,6.591081,60.019818,transitando,0.4637
2,2024-01-04 01:00:00,1704340800,6.59121,60.026859,transitando,0.4533
2,2024-01-04 01:05:00,1704341100,6.59661,60.02731,transitando,0.4067
2,2024-01-04 01:10:00,1704341400,6.602365,60.023014,transitando,0.4583
2,2024-01-04 01:15:00,1704341700,6.600886,60.032281,transitando,0.5259
2,2024-01-04 01:20:00,1704342000,6.598339,60.028907,transitando,0.4806
2,2024-01-04 01:25:00,1704342300,6.598919,60.03433,transitando,0.568
2,2024-01-04 01:30:00,1704342600,6.600255,60.030854,transitando,0.3193
2,2024-01-04 01:35:00,1704342900,6.611454,60.020971,transitando,0.5059
2,2024-01-04 01:40:00,1704343200,6.61525,60.020841,transitando,0.4532
2,2024-01-04 01:45:00,1704343500,6.616388,60.01369,transitando,0.4078
2,2024-01-04 01:50:00,1704343800,6.607304,60.011077,transitando,0.6253
2,2024-01-04 01:55:00,1704344100,6.605836,60.007784,transitando,0.5179
2,2024-01-04 02:00:00,1704344400,6.60614,60.011112,transitando,0.5342
2,2024-01-04 02:05:00,1704344700,6.601647,60.011349,transitando,0.4606
2,2024-01-04 02:10:00,1704345000,6.595703,60.008391,transitando,0.5604
2,2024-01-04 02:15:00,1704345300,6.593908,60.007738,transitando,0.5728
2,2024-01-04 02:20:00,1704345600,6.597577,60.008892,transitando,0.6014
2,2024-01-04 02:25:00,1704345900,6.59931,60.012508,transitando,0.4136
2,2024-01-04 02:30:00,1704346200,6.605977,60.013507,transitando,0.6612
2,2024-01-04 02:35:00,1704346500,6.602888,60.013368,transitando,0.5005
2,2024-01-04 02:40:00,1704346800,6.601761,60.012502,transitando,0.4979
2,2024-01-04 02:45:00,1704347100,6.595915,60.022027,transitando,0.5184
2,2024-01-04 02:50:00,1704347400,6.593512,60.023875,forrageando,0.4465
2,2024-01-04 02:55:00,1704347700,6.585936,60.027854,forrageando,0.5299
2,2024-01-04 03:00:00,1704348000,6.586667,60.028994,forrageando,0.5296
2,2024-01-04 03:05:00,1704348300,6.583839,60.031029,forrageando,0.6269
2,2024-01-04 03:10:00,1704348600,6.582853,60.03282,forrageando,0.5574
2,2024-01-04 03:15:00,1704348900,6.582477,60.03004,forrageando,0.5678
2,2024-01-04 03:20:00,1704349200,6.579739,60.029132,forrageando,0.4745
2,2024-01-04 03:25:00,1704349500,6.582773,60.0238,forrageando,0.5147
2,2024-01-04 03:30:00,1704349800,6.580682,60.026579,forrageando,0.3733
2,2024-01-04 03:35:00,1704350100,6.581609,60.02395,forrageando,0.5534
2,2024-01-04 03:40:00,1704350400,6.584234,60.025114,forrageando,0.6247
2,2024-01-04 03:45:00,1704350700,6.585511,60.022112,forrageando,0.4144
2,2024-01-04 03:50:00,1704351000,6.592637,60.029354,forrageando,0.5444
2,2024-01-04 03:55:00,1704351300,6.593644,60.027486,forrageando,0.4253
2,2024-01-04 04:00:00,1704351600,6.598586,60.030453,forrageando,0.5446
2,2024-01-04 04:05:00,1704351900,6.598961,60.031342,forrageando,0.4763
2,2024-01-04 04:10:00,1704352200,6.601256,60.030629,forrageando,0.5655
2,2024-01-04 04:15:00,1704352500,6.597189,60.031957,forrageando,0.3172
2,2024-01-04 04:20:00,1704352800,6.603878,60.025663,forrageando,0.7125
2,2024-01-04 04:25:00,1704353100,6.605794,60.025409,forrageando,0.477
2,2024-01-04 04:30:00,1704353400,6.607212,60.029927,forrageando,0.482
2,2024-01-04 04:35:00,1704353700,6.609363,60.02536,forrageando,0.6661
2,2024-01-04 04:40:00,1704354000,6.610144,60.025986,forrageando,0.5273
2,2024-01-04 04:45:00,1704354300,6.61032,60.030374,forrageando,0.5016
2,2024-01-04 04:50:00,1704354600,6.608848,60.03505,forrageando,0.5936
2,2024-01-04 04:55:00,1704354900,6.609394,60.035869,forrageando,0.474
2,2024-01-04 05:00:00,1704355200,6.617503,60.033238,forrageando,0.5239
2,2024-01-04 05:05:00,1704355500,6.621771,60.03566,forrageando,0.6268
2,2024-01-04 05:10:00,1704355800,6.619027,60.039735,forrageando,0.4564
2,2024-01-04 05:15:00,1704356100,6.621243,60.035471,forrageando,0.5442
2,2024-01-04 05:20:00,1704356400,6.621409,60.039656,forrageando,0.6066
2,2024-01-04 05:25:00,1704356700,6.620747,60.038834,forrageando,0.485
2,2024-01-04 05:30:00,1704357000,6.613974,60.047285,forrageando,0.5102
2,2024-01-04 05:35:00,1704357300,6.616876,60.045595,forrageando,0.5897
2,2024-01-04 05:40:00,1704357600,6.619163,60.043082,forrageando,0.4848
2,2024-01-04 05:45:00,1704357900,6.623813,60.036726,forrageando,0.5575
2,2024-01-04 05:50:00,1704358200,6.623017,60.038669,forrageando,0.504
2,2024-01-04 05:55:00,1704358500,6.624403,60.036545,forrageando,0.5895
2,2024-01-04 06:00:00,1704358800,6.623083,60.035209,forrageando,0.3821
2,2024-01-04 06:05:00,1704359100,6.631323,60.041473,forrageando,0.4448
2,2024-01-04 06:10:00,1704359400,6.63083,60.038141,forrageando,0.5415
2,2024-01-04 06:15:00,1704359700,6.629333,60.038468,forrageando,0.5918
2,2024-01-04 06:20:00,1704360000,6.628306,60.038826,forrageando,0.5074
2,2024-01-04 06:25:00,1704360300,6.627582,60.043846,forrageando,0.6596
2,2024-01-04 06:30:00,1704360600,6.62426,60.046094,forrageando,0.4913
2,2024-01-04 06:35:00,1704360900,6.619409,60.051876,forrageando,0.6894
2,2024-01-04 06:40:00,1704361200,6.621049,60.052313,forrageando,0.5948
2,2024-01-04 06:45:00,1704361500,6.622074,60.05518,forrageando,0.5539
2,2024-01-04 06:50:00,1704361800,6.620154,60.054369,forrageando,0.3812
2,2024-01-04 06:55:00,1704362100,6.619623,60.052037,forrageando,0.661
2,2024-01-04 07:00:00,1704362400,6.615468,60.049873,forrageando,0.5442
2,2024-01-04 07:05:00,1704362700,6.612422,60.048825,forrageando,0.5051
2,2024-01-04 07:10:00,1704363000,6.613131,60.047855,forrageando,0.5079
2,2024-01-04 07:15:00,1704363300,6.609149,60.046928,forrageando,0.4532
2,2024-01-04 07:20:00,1704363600,6.603792,60.059545,forrageando,0.5081
2,2024-01-04 07:25:00,1704363900,6.606962,60.057348,forrageando,0.4136
2,2024-01-04 07:30:00,1704364200,6.610105,60.062613,forrageando,0.5692
2,2024-01-04 07:35:00,1704364500,6.609695,60.062164,forrageando,0.5637
2,2024-01-04 07:40:00,1704364800,6.609936,60.064704,forrageando,0.5873
2,2024-01-04 07:45:00,1704365100,6.610644,60.06498,forrageando,0.4649
2,2024-01-04 07:50:00,1704365400,6.605166,60.072247,forrageando,0.5751
2,2024-01-04 07:55:00,1704365700,6.608033,60.072465,forrageando,0.424
2,2024-01-04 08:00:00,1704366000,6.605347,60.069285,forrageando,0.5369
2,2024-01-04 08:05:00,1704366300,6.607412,60.071512,forrageando,0.509
2,2024-01-04 08:10:00,1704366600,6.608534,60.071087,forrageando,0.5951
2,2024-01-04 08:15:00,1704366900,6.610227,60.067379,forrageando,0.5658
2,2024-01-04 08:20:00,1704367200,6.610012,60.063993,forrageando,0.4838
2,2024-01-04 08:25:00,1704367500,6.613649,60.064322,forrageando,0.4774
2,2024-01-04 08:30:00,1704367800,6.612007,60.070212,forrageando,0.4916
2,2024-01-04 08:35:00,1704368100,6.621503,60.069822,forrageando,0.3694
2,2024-01-04 08:40:00,1704368400,6.633653,60.065586,forrageando,0.3508
2,2024-01-04 08:45:00,1704368700,6.629119,60.067791,forrageando,0.4474
2,2024-01-04 08:50:00,1704369000,6.629374,60.064339,forrageando,0.5628
2,2024-01-04 08:55:00,1704369300,6.630909,60.061122,forrageando,0.3999
2,2024-01-04 09:00:00,1704369600,6.625228,60.065717,forrageando,0.5346
2,2024-01-04 09:05:00,1704369900,6.624043,60.066549,forrageando,0.4663
2,2024-01-04 09:10:00,1704370200,6.624969,60.070181,forrageando,0.5536
2,2024-01-04 09:15:00,1704370500,6.622189,60.07048,forrageando,0.4869
2,2024-01-04 09:20:00,1704370800,6.627976,60.072695,forrageando,0.421
2,2024-01-04 09:25:00,1704371100,6.624773,60.071906,forrageando,0.5101
2,2024-01-04 09:30:00,1704371400,6.62216,60.071112,forrageando,0.4968
2,2024-01-04 09:35:00,1704371700,6.626712,60.072836,forrageando,0.4137
2,2024-01-04 09:40:00,1704372000,6.619776,60.074202,forrageando,0.5319
2,2024-01-04 09:45:00,1704372300,6.619157,60.073723,forrageando,0.5976
2,2024-01-04 09:50:00,1704372600,6.621867,60.073314,forrageando,0.4742
2,2024-01-04 09:55:00,1704372900,6.616049,60.073762,forrageando,0.4279
2,2024-01-04 10:00:00,1704373200,6.610217,60.075309,forrageando,0.3725
2,2024-01-04 10:05:00,1704373500,6.610015,60.078262,forrageando,0.3593
2,2024-01-04 10:10:00,1704373800,6.615492,60.078512,forrageando,0.4138
2,2024-01-04 10:15:00,1704374100,6.620277,60.072287,forrageando,0.4558
2,2024-01-04 10:20:00,1704374400,6.613139,60.065762,forrageando,0.4156
2,2024-01-04 10:25:00,1704374700,6.604628,60.055164,forrageando,0.3773
2,2024-01-04 10:30:00,1704375000,6.607573,60.053931,forrageando,0.347
2,2024-01-04 10:35:00,1704375300,6.616126,60.056255,forrageando,0.4498
2,2024-01-04 10:40:00,1704375600,6.615905,60.060485,forrageando,0.3626
2,2024-01-04 10:45:00,1704375900,6.612237,60.061205,forrageando,0.3702
2,2024-01-04 10:50:00,1704376200,6.618401,60.054172,forrageando,0.4003
2,2024-01-04 10:55:00,1704376500,6.626293,60.065434,busca,0.3465
2,2024-01-04 11:00:00,1704376800,6.610365,60.071825,busca,0.3956
2,2024-01-04 11:05:00,1704377100,6.606194,60.072376,busca,0.4574
2,2024-01-04 11:10:00,1704377400,6.598523,60.067022,busca,0.3942
2,2024-01-04 11:15:00,1704377700,6.594935,60.061178,busca,0.4585
3,2024-01-04 00:00:00,1704337200,2.922769,59.756732,transitando,0.4198
3,2024-01-04 00:05:00,1704337500,2.927265,59.753856,transitando,0.5073
3,2024-01-04 00:10:00,1704337800,2.925142,59.752657,transitando,0.4528
3,2024-01-04 00:15:00,1704338100,2.918639,59.755678,transitando,0.4825
3,2024-01-04 00:20:00,1704338400,2.916392,59.74924,transitando,0.3701
3,2024-01-04 00:25:00,1704338700,2.90553,59.749674,transitando,0.5394
3,2024-01-04 00:30:00,1704339000,2.906722,59.750659,transitando,0.6291
3,2024-01-04 00:35:00,1704339300,2.90957,59.751819,transitando,0.4838
3,2024-01-04 00:40:00,1704339600,2.899876,59.747926,transitando,0.5617
3,2024-01-04 00:45:00,1704339900,2.897444,59.747162,transitando,0.4927
3,2024-01-04 00:50:00,1704340200,2.902426,59.737575,transitando,0.4645
3,2024-01-04 00:55:00,1704340500,2.900412,59.733802,transitando,0.4349
3,2024-01-04 01:00:00,1704340800,2.90503,59.734396,transitando,0.4559
3,2024-01-04 01:05:00,1704341100,2.907859,59.740212,forrageando,0.4294
3,2024-01-04 01:10:00,1704341400,2.907382,59.742371,forrageando,0.5522
3,2024-01-04 01:15:00,1704341700,2.903898,59.740511,forrageando,0.5921
3,2024-01-04 01:20:00,1704342000,2.902166,59.743327,forrageando,0.5072
3,2024-01-04 01:25:00,1704342300,2.899429,59.74739,forrageando,0.4995
3,2024-01-04 01:30:00,1704342600,2.900608,59.741744,forrageando,0.6006
3,2024-01-04 01:35:00,1704342900,2.905261,59.741154,forrageando,0.5878
3,2024-01-04 01:40:00,1704343200,2.904914,59.740176,forrageando,0.4351
3,2024-01-04 01:45:00,1704343500,2.896848,59.740426,forrageando,0.4599
3,2024-01-04 01:50:00,1704343800,2.895024,59.742714,forrageando,0.4194
3,2024-01-04 01:55:00,1704344100,2.890642,59.745915,forrageando,0.4251
3,2024-01-04 02:00:00,1704344400,2.898776,59.749602,forrageando,0.4953
3,2024-01-04 02:05:00,1704344700,2.898597,59.755621,forrageando,0.4903
3,2024-01-04 02:10:00,1704345000,2.895774,59.759585,forrageando,0.3834
3,2024-01-04 02:15:00,1704345300,2.908464,59.763502,forrageando,0.5322
3,2024-01-04 02:20:00,1704345600,2.912401,59.767341,forrageando,0.411
3,2024-01-04 02:25:00,1704345900,2.914142,59.754267,forrageando,0.506
3,2024-01-04 02:30:00,1704346200,2.910994,59.754902,forrageando,0.6321
3,2024-01-04 02:35:00,1704346500,2.911595,59.753755,forrageando,0.5044
3,2024-01-04 02:40:00,1704346800,2.91064,59.754988,forrageando,0.5165
3,2024-01-04 02:45:00,1704347100,2.911637,59.75589,forrageando,0.5539
3,2024-01-04 02:50:00,1704347400,2.914756,59.754911,forrageando,0.6228
3,2024-01-04 02:55:00,1704347700,2.913395,59.755953,forrageando,0.5366
3,2024-01-04 03:00:00,1704348000,2.916214,59.759492,forrageando,0.4026
3,2024-01-04 03:05:00,1704348300,2.913577,59.762683,forrageando,0.4619
3,2024-01-04 03:10:00,1704348600,2.910986,59.752778,forrageando,0.457
3,2024-01-04 03:15:00,1704348900,2.908086,59.741177,forrageando,0.4872
3,2024-01-04 03:20:00,1704349200,2.915498,59.743885,forrageando,0.523
3,2024-01-04 03:25:00,1704349500,2.917382,59.739645,forrageando,0.5629
3,2024-01-04 03:30:00,1704349800,2.915021,59.736808,forrageando,0.5169
3,2024-01-04 03:35:00,1704350100,2.916509,59.737852,forrageando,0.6455
3,2024-01-04 03:40:00,1704350400,2.916951,59.740644,forrageando,0.5919
3,2024-01-04 03:45:00,1704350700,2.915254,59.7421,forrageando,0.4986
3,2024-01-04 03:50:00,1704351000,2.919086,59.743719,forrageando,0.4363
3,2024-01-04 03:55:00,1704351300,2.920188,59.747361,forrageando,0.6728
3,2024-01-04 04:00:00,1704351600,2.920678,59.748143,forrageando,0.4188
3,2024-01-04 04:05:00,1704351900,2.92216,59.73965,forrageando,0.4866
3,2024-01-04 04:10:00,1704352200,2.924394,59.736661,forrageando,0.5022
3,2024-01-04 04:15:00,1704352500,2.926427,59.73711,forrageando,0.6306
3,2024-01-04 04:20:00,1704352800,2.92641,59.738657,forrageando,0.4585
3,2024-01-04 04:25:00,1704353100,2.918137,59.733343,forrageando,0.4027
3,2024-01-04 04:30:00,1704353400,2.91919,59.735414,forrageando,0.647
3,2024-01-04 04:35:00,1704353700,2.916155,59.737909,forrageando,0.5867
3,2024-01-04 04:40:00,1704354000,2.916166,59.739113,forrageando,0.5548
3,2024-01-04 04:45:00,1704354300,2.917105,59.741198,forrageando,0.2937
3,2024-01-04 04:50:00,1704354600,2.907095,59.751829,forrageando,0.5498
3,2024-01-04 04:55:00,1704354900,2.90875,59.751773,forrageando,0.6028
3,2024-01-04 05:00:00,1704355200,2.908535,59.751133,forrageando,0.5375
3,2024-01-04 05:05:00,1704355500,2.908765,59.752801,forrageando,0.4485
3,2024-01-04 05:10:00,1704355800,2.908873,59.748145,forrageando,0.5691
3,2024-01-04 05:15:00,1704356100,2.907701,59.747535,forrageando,0.6336
3,2024-01-04 05:20:00,1704356400,2.908554,59.742187,forrageando,0.5997
3,2024-01-04 05:25:00,1704356700,2.909061,59.739306,forrageando,0.5552
3,2024-01-04 05:30:00,1704357000,2.908484,59.74286,forrageando,0.3568
3,2024-01-04 05:35:00,1704357300,2.900584,59.74874,forrageando,0.4081
3,2024-01-04 05:40:00,1704357600,2.896375,59.740308,forrageando,0.5857
3,2024-01-04 05:45:00,1704357900,2.8914,59.736587,forrageando,0.5368
3,2024-01-04 05:50:00,1704358200,2.892642,59.736192,forrageando,0.5833
3,2024-01-04 05:55:00,1704358500,2.89315,59.737215,forrageando,0.6054
3,2024-01-04 06:00:00,1704358800,2.891617,59.736791,forrageando,0.352
3,2024-01-04 06:05:00,1704359100,2.891897,59.739318,forrageando,0.343
3,2024-01-04 06:10:00,1704359400,2.881184,59.736906,forrageando,0.628
