id,timestamp,lat,lon,depth_dm,temp_cC,batt_mV,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,crc16,p_forrageio,comportamento
1,1705207500,749826,533093,874,2287,3936,1686,-1466,-923,36,41,158,9234,0.4236,busca
1,1705207800,749888,533014,1435,2209,3907,219,-2626,300,92,-67,131,7612,0.4961,busca
1,1705208100,749861,533126,1584,2168,3909,1582,1192,47,-214,-26,-167,64688,0.4475,busca
1,1705208400,749891,533506,959,2336,3926,2001,-1460,-505,-79,-76,-153,44784,0.3232,busca
1,1705208700,749952,533661,1783,2136,3903,1027,-787,59,150,37,1,2753,0.6213,busca
1,1705209000,749930,533676,1779,2167,3958,80,783,-580,-116,-169,79,11074,0.4486,busca
1,1705209300,749933,533931,800,2341,3962,1377,-606,-786,133,138,-20,20282,0.4086,busca
1,1705209600,749942,534291,555,2389,3899,369,340,-788,110,199,-169,21403,0.5968,busca
1,1705209900,749926,534302,1987,2051,3944,-99,-122,-267,-176,-48,177,38169,0.6642,busca
1,1705210200,749947,534370,1001,2256,3913,1205,1072,-90,-160,83,-77,22322,0.3823,busca
1,1705210500,749954,534036,1941,2118,3950,619,90,-1071,123,-41,194,2351,0.3918,busca
1,1705210800,749869,533684,1129,2325,3927,1800,-563,-1329,499,151,-323,1422,0.4679,busca
1,1705211100,749865,533841,1004,2276,3915,-71,-431,-1307,-215,-101,-131,44743,0.4647,busca
1,1705211400,749923,534052,474,2415,3900,885,394,-665,12,215,-106,41205,0.5421,busca
1,1705211700,749933,534112,1037,2356,3946,839,379,-607,-139,84,-23,31890,0.5404,busca
1,1705212000,749928,534174,1794,2148,3951,-936,-1012,-612,-163,61,76,40016,0.3902,busca
1,1705212300,749930,534432,528,2401,3984,1988,-897,-609,-332,-112,40,53118,0.4919,busca
1,1705212600,749973,534456,648,2410,3934,334,666,7,78,16,130,14975,0.5137,busca
1,1705212900,749992,534393,963,2362,3935,1442,499,-443,50,-196,177,27757,0.6093,busca
1,1705213200,749972,534418,855,2236,3937,491,-1208,-1021,415,-59,139,28022,0.5229,busca
1,1705213500,749961,534505,1487,2273,3947,1248,-191,-368,-35,79,-7,44843,0.4717,busca
1,1705213800,749947,534248,1711,2142,3972,-1028,1147,-91,-171,80,-186,22776,0.4792,busca
1,1705214100,750010,534078,753,2181,3993,196,-568,189,197,60,61,36023,0.5648,busca
1,1705214400,750024,534128,1328,2235,3928,445,-1485,-604,41,225,-42,53038,0.418,busca
1,1705214700,750028,533720,612,2367,3954,-283,442,-1101,61,-189,-86,36946,0.5229,busca
1,1705215000,750030,533676,1039,2330,3932,381,618,-187,158,168,46,61014,0.5549,busca
1,1705215300,750022,533529,1780,2142,3989,-620,-607,-198,-191,-15,51,36838,0.4063,busca
1,1705215600,750043,533802,1025,2256,3915,1099,-1938,-714,-232,178,-231,55526,0.4053,busca
1,1705215900,749973,533635,1758,2096,3905,466,1186,-556,192,-292,134,33347,0.4814,busca
1,1705216200,750021,533325,1591,2195,3996,2039,-120,-425,238,6,-150,46740,0.5099,busca
1,1705216500,750017,533263,1387,2216,3962,1304,-1352,-1031,-340,-109,162,43856,0.4176,busca
1,1705216800,749970,533199,1041,2284,3946,-279,211,-990,-12,192,-98,62055,0.3941,busca
1,1705217100,749998,533017,1605,2163,3958,615,-559,-1113,-113,-80,413,5611,0.3786,busca
1,1705217400,749955,532803,753,2416,3973,400,-539,-229,-25,-144,-167,33492,0.4149,busca
1,1705217700,750000,532980,1141,2313,3921,-201,1420,254,-82,-174,156,12386,0.3757,busca
1,1705218000,750034,533139,1105,2298,3972,-925,192,-497,-581,98,292,18092,0.4575,busca
1,1705218300,750072,532983,492,2396,3978,1269,-174,99,-32,-112,220,45699,0.6092,busca
1,1705218600,750060,532870,1825,2172,3981,-486,-538,331,-170,242,-63,20748,0.546,busca
1,1705218900,750056,532807,363,2412,3956,385,-563,-682,147,-57,125,24797,0.5322,busca
1,1705219200,750044,532785,1045,2334,3943,830,130,-299,100,241,-28,12101,0.5029,busca
1,1705219500,750064,532777,885,2348,3965,372,-133,-233,192,30,-161,41579,0.5665,busca
1,1705219800,750090,532832,1288,2265,3998,374,-86,-815,326,367,-122,9117,0.4073,busca
1,1705220100,750008,532911,551,2389,3951,2004,982,-243,273,105,16,42885,0.4015,busca
1,1705220400,750057,533211,1101,2249,3947,2290,-400,-314,-361,125,-59,13750,0.4869,busca
1,1705220700,750123,533165,1790,2199,3973,2232,-1104,35,224,79,-99,57850,0.5429,busca
1,1705221000,750134,533260,528,2366,3923,2552,771,-53,-57,-50,47,22823,0.5224,busca
1,1705221300,750161,533154,1839,2097,3921,1240,411,532,65,-413,83,17835,0.514,busca
1,1705221600,750174,533279,1879,2133,3927,-509,-269,-590,217,-170,-30,44680,0.5489,busca
1,1705221900,750174,533203,1221,2224,3918,-1170,-282,-106,25,-11,-21,7659,0.5138,busca
1,1705222200,750191,533150,669,2322,3985,98,2232,-479,-113,171,12,14088,0.4031,busca
1,1705222500,750158,533402,432,2358,3918,-756,3879,-742,-210,442,-229,40782,0.5547,forrageando
1,1705222800,750161,533360,5653,769,3915,-581,-4113,-2764,-492,7,-415,26783,0.5553,forrageando
1,1705223100,750204,533274,7885,968,3943,-4591,-602,-538,231,350,313,64076,0.525,forrageando
1,1705223400,750236,533381,4224,564,3997,-1054,-2940,133,-12,373,-514,12729,0.5897,forrageando
1,1705223700,750242,533435,7171,897,3968,854,1360,-2155,-438,6,156,6049,0.6532,forrageando
1,1705224000,750251,533331,4366,579,3988,69,1840,1223,-233,-257,-396,34932,0.4889,forrageando
1,1705224300,750280,533328,7265,1002,3906,-3734,-2964,-1070,121,-888,-589,31964,0.4797,forrageando
1,1705224600,750283,533446,3864,636,3942,-1823,1310,-37,-314,-197,-449,64948,0.5578,forrageando
1,1705224900,750248,533351,7935,1064,3958,1108,-745,-2100,80,84,-108,56130,0.6626,forrageando
1,1705225200,750221,533141,2403,481,3918,436,-132,408,323,175,-209,42921,0.6222,forrageando
1,1705225500,750221,533174,5553,770,3985,-2126,1409,-474,768,1070,700,56534,0.5838,forrageando
1,1705225800,750245,533091,5312,702,3971,-85,3283,-748,-473,119,-158,57726,0.6356,forrageando
1,1705226100,750276,533055,7281,829,3975,-494,-79,-1228,-570,264,4,16298,0.5083,forrageando
1,1705226400,750283,532913,5155,676,3998,-1343,-3468,-1571,567,112,127,55218,0.4248,forrageando
1,1705226700,750268,532872,5309,844,3994,-108,2050,-1849,1075,531,-259,42662,0.5824,forrageando
1,1705227000,750288,533035,5042,836,3998,-631,-2826,-1153,426,381,428,52597,0.6231,forrageando
1,1705227300,750269,532908,2920,527,3921,-967,873,-1495,-581,-245,296,43798,0.6004,forrageando
1,1705227600,750256,532818,7549,886,3959,-116,-1231,-2276,-34,780,491,45538,0.5348,forrageando
1,1705227900,750271,532768,2373,463,3988,-2128,344,-547,-631,-148,127,24650,0.4567,forrageando
1,1705228200,750270,532695,7962,999,3921,-1549,2883,-989,-1098,297,529,17518,0.4913,forrageando
1,1705228500,750211,533152,3835,556,3973,-398,-137,448,73,643,-246,53853,0.6299,forrageando
1,1705228800,750202,533037,2323,2152,3938,-315,677,-135,-395,-303,-185,32501,0.3166,busca
1,1705229100,750298,533044,1011,2272,3908,166,-387,-1650,71,87,-221,48612,0.5204,busca
1,1705229400,750289,533090,1050,2304,3985,2240,-673,-348,80,250,12,38353,0.4538,busca
1,1705229700,750269,533179,2045,2147,3910,241,-638,-1462,39,-92,16,43268,0.4875,busca
1,1705230000,750257,533010,3007,1921,3978,303,185,-1000,58,554,-180,63035,0.5192,busca
1,1705230300,750255,532932,3246,1910,3946,216,-394,-333,247,-115,-66,34460,0.4423,busca
1,1705230600,750190,533253,2549,1971,3965,-292,60,-628,-246,272,-121,27502,0.4142,busca
1,1705230900,750142,533117,3264,1861,3928,310,-301,-668,-70,-179,-28,52851,0.3764,busca
1,1705231200,750110,533327,3510,1780,3903,801,-557,-564,342,156,199,30089,0.504,busca
1,1705231500,750104,533301,3062,1874,3957,-1258,-2774,-1306,-416,118,26,34089,0.5948,busca
1,1705231800,750116,533362,3950,1742,3917,1947,170,-182,-212,-107,124,4943,0.4514,busca
1,1705232100,750107,533538,1869,2092,3981,617,-348,-120,136,-141,78,3391,0.4742,busca
1,1705232400,750060,533306,1959,2024,3915,-1459,-532,-528,-233,-355,-103,20232,0.5624,busca
1,1705232700,750032,533255,1639,2111,3925,-49,335,-664,-61,284,-100,5208,0.3974,busca
1,1705233000,750012,533389,3111,1845,3966,-558,412,-672,-512,-27,181,62138,0.445,busca
1,1705233300,750032,533489,1376,2231,3994,-49,1428,-453,-294,-39,-212,11828,0.4713,busca
1,1705233600,749982,533606,1433,2285,3945,-140,815,-1077,193,-68,340,22367,0.5253,busca
1,1705233900,749941,533494,3302,1869,3989,-171,396,-1006,-18,-155,-66,24181,0.4498,busca
1,1705234200,749899,533726,1981,2055,3990,848,-501,-843,-109,79,8,11188,0.4474,busca
1,1705234500,749910,533320,3545,1784,3970,975,34,-195,44,495,98,32187,0.519,busca
1,1705234800,749898,533418,2014,2089,3907,-1344,-165,-308,95,127,-70,27548,0.423,busca
1,1705235100,749914,533581,3136,1867,3901,389,-383,111,78,88,-39,21349,0.4566,busca
1,1705235400,749855,533327,1748,2121,3941,-623,301,-478,198,-348,-115,57387,0.5314,busca
1,1705235700,749834,533398,3392,1802,3916,-787,-1449,-414,463,220,-113,62533,0.377,busca
1,1705236000,749884,533621,1776,2207,3970,-293,-549,258,-53,110,401,40671,0.4936,busca
1,1705236300,749937,533198,3906,1727,3935,1070,-824,-527,-248,-169,-119,60852,0.542,busca
1,1705236600,749914,533115,2509,1977,3951,926,78,379,18,-215,-58,14554,0.3379,busca
1,1705236900,749921,532892,1657,2078,3959,-468,351,-1207,-422,286,-181,63729,0.3653,busca
1,1705237200,749930,532648,1758,2197,3970,-510,-751,-1311,100,65,286,53874,0.4782,busca
1,1705237500,749869,532780,1471,2209,3937,1863,-592,-1206,-36,132,134,15675,0.3553,busca
1,1705237800,749906,532613,2507,1955,3939,-957,903,-919,84,-2,-207,35213,0.4593,busca
1,1705238100,749863,532717,1139,2172,3900,1263,80,68,-49,-159,149,20945,0.4398,busca
1,1705238400,749871,532937,1490,2227,3918,464,-343,-1032,-81,223,-36,3157,0.4485,busca
1,1705238700,749896,533189,1988,2052,3948,249,136,-317,113,-248,34,61038,0.4834,busca
1,1705239000,749840,533344,1792,2071,3932,-675,1014,-73,109,336,-249,11651,0.4238,busca
1,1705239300,749885,533286,2631,1986,3938,-1454,538,-399,113,-132,-5,50708,0.4167,busca
1,1705239600,749897,533604,1176,2242,3972,1010,-1515,-1437,70,-40,3,48371,0.516,busca
1,1705239900,749888,533567,3058,1899,3965,2493,893,-214,166,-221,39,52287,0.3007,busca
1,1705240200,749802,533234,3766,1757,3912,567,-142,-376,-316,-698,365,56694,0.3705,busca
1,1705240500,749897,532958,3726,1767,3993,200,641,-14,256,-61,179,56340,0.4849,busca
1,1705240800,749882,533253,1853,2133,3970,219,553,-891,271,92,-280,30158,0.3451,busca
1,1705241100,749823,533216,2218,2134,3939,481,242,-162,206,203,30,53828,0.4071,busca
1,1705241400,749727,532926,3660,1776,3977,1354,-304,-848,209,199,-8,38077,0.3398,busca
1,1705241700,749897,532933,3327,1834,3945,-573,778,-1136,-32,111,233,25300,0.3093,busca
1,1705242000,749842,532776,3852,1725,3974,0,-727,-607,-17,-135,4,9909,0.4075,busca
1,1705242300,749788,532728,2445,2016,3939,-126,842,-485,53,2,-4,7640,0.4336,busca
1,1705242600,749854,533117,3039,1883,3984,2222,21,-466,38,313,113,749,0.2764,busca
1,1705242900,749831,532852,1678,2167,3923,694,1164,-353,-111,-105,-40,64009,0.3364,busca
1,1705243200,749907,532961,3267,1812,3903,567,169,-40,-289,323,342,40558,0.4501,busca
1,1705243500,749893,533135,1917,2131,3968,1611,-122,-448,168,557,-268,24469,0.2158,busca
1,1705243800,749931,532836,1811,2115,3990,1213,693,-357,-358,-132,115,57865,0.3869,busca
1,1705244100,749966,532596,232,2531,3900,633,-568,-108,-63,-47,27,1022,0.294,transitando
1,1705244400,749864,532414,490,2414,3976,1356,-446,-175,0,128,-11,64189,0.2728,transitando
1,1705244700,749878,532848,128,2393,3966,908,-402,-12,87,10,85,10927,0.3022,transitando
1,1705245000,749816,532502,193,2498,3954,829,402,-21,110,12,44,12846,0.2858,transitando
1,1705245300,749901,532934,209,2400,3967,1289,-67,-338,96,-27,16,33341,0.3327,transitando
1,1705245600,749971,532527,160,2509,3982,787,343,34,-14,150,9,39195,0.2855,transitando
1,1705245900,749959,532880,364,2423,3958,1260,578,82,-10,-23,72,47241,0.4758,transitando
1,1705246200,749879,532590,434,2361,3933,810,-499,164,36,-140,23,18314,0.4171,transitando
1,1705246500,749802,532759,493,2442,3903,261,154,54,-66,3,34,44393,0.3188,transitando
1,1705246800,749790,533201,347,2467,3919,436,80,-112,114,-79,-29,6815,0.3298,transitando
1,1705247100,749895,533285,228,2471,3984,308,257,95,-64,60,26,51627,0.4617,transitando
1,1705247400,749827,533304,320,2447,3924,1164,388,-16,-59,-30,-34,44840,0.2942,transitando
1,1705247700,749828,532791,437,2388,3958,1122,111,-85,-70,-153,6,27043,0.327,transitando
1,1705248000,749970,532849,188,2481,3964,1030,-22,2,-15,136,-33,29002,0.2751,transitando
1,1705248300,749865,532896,78,2471,3983,727,533,253,-91,-64,41,42864,0.4249,transitando
1,1705248600,749760,532807,67,2524,3916,1036,558,53,194,177,-69,45007,0.3651,transitando
1,1705248900,749801,532687,430,2444,3902,793,28,180,-19,71,50,30990,0.3351,transitando
1,1705249200,749809,533085,84,2489,3971,725,82,-123,200,37,87,29842,0.3284,transitando
1,1705249500,749887,533554,130,2450,3984,625,0,-77,95,207,36,329,0.3427,transitando
1,1705249800,749935,533893,455,2435,3973,532,-219,-210,85,-105,-70,35667,0.2443,transitando
1,1705250100,750024,533734,482,2252,3942,1293,157,-36,115,32,118,4456,0.3411,transitando
1,1705250400,750036,534243,431,2440,3985,1589,-152,122,-276,137,-32,41531,0.3581,transitando
1,1705250700,750026,533952,465,2405,3957,1350,-749,-339,72,25,6,45464,0.3739,transitando
1,1705251000,750064,533802,444,2498,3897,1479,-55,71,-25,-55,115,25328,0.3408,transitando
1,1705251300,750083,534165,361,2394,3954,1504,-255,296,-4,15,-69,6353,0.2936,transitando
1,1705251600,750031,533815,450,2344,3978,1376,1087,54,-73,-40,-20,4958,0.332,transitando
1,1705251900,749941,533767,125,2584,3996,1730,945,247,-50,86,-41,22030,0.2304,transitando
1,1705252200,750041,533497,490,2429,3905,973,150,-239,-130,66,16,52172,0.3311,transitando
1,1705252500,750122,533230,332,2429,3988,1013,-294,-116,-172,-152,-38,52291,0.3817,transitando
1,1705252800,750154,533057,348,2508,3914,-121,-473,-143,-88,20,-39,29046,0.298,transitando
1,1705253100,750137,533450,336,2362,3944,1098,464,32,-98,120,-85,19283,0.3728,transitando
1,1705253400,750098,533832,443,2492,3927,1368,403,6,-150,49,53,64697,0.3035,transitando
1,1705253700,750147,534283,412,2489,3977,592,-6,5,-83,-20,-5,48470,0.3038,transitando
1,1705254000,750256,534190,295,2445,3938,608,-72,-251,-57,143,65,46823,0.3289,transitando
1,1705254300,750234,534641,472,2370,3958,261,74,171,63,-1,-127,16896,0.272,transitando
1,1705254600,750274,534929,497,2373,3975,617,374,-182,5,7,-93,60247,0.3086,transitando
1,1705254900,750293,535247,479,2269,3932,1006,-621,603,-20,-175,34,24333,0.2461,transitando
1,1705255200,750413,534963,432,2471,3992,594,122,-224,89,-22,7,48148,0.2829,transitando
1,1705255500,750545,535192,460,2427,3960,1085,-299,-22,-85,57,32,40118,0.2955,transitando
1,1705255800,750630,534811,464,2415,3936,851,223,153,72,124,-1,60062,0.4031,transitando
1,1705256100,750729,534809,390,2419,3994,653,-67,-426,3,-20,27,27303,0.3163,transitando
1,1705256400,750645,534679,474,2473,3948,1118,-23,250,-123,85,21,10683,0.4038,transitando
1,1705256700,750709,534900,432,2348,3982,378,55,30,75,100,61,58643,0.4096,transitando
1,1705257000,750697,535228,280,2539,3922,1620,-207,-434,87,-156,-24,25584,0.2885,transitando
1,1705257300,750626,534956,406,2364,3944,970,70,-56,-47,30,-105,59418,0.2693,transitando
1,1705257600,750614,535523,289,2431,3912,827,185,152,-38,-27,-20,63346,0.2901,transitando
1,1705257900,750495,535398,117,2522,3934,1915,-140,10,98,64,-46,42326,0.2729,transitando
1,1705258200,750503,535808,429,2403,3965,162,126,143,-64,-27,-25,4650,0.4176,transitando
1,1705258500,750569,536086,140,2516,3914,528,236,17,-94,-59,67,11565,0.3171,transitando
1,1705258800,750651,536269,206,2510,3990,487,-76,151,-12,23,68,14078,0.3456,transitando
1,1705259100,750687,536813,123,2474,3982,1066,-290,-188,-126,62,-68,57107,0.3918,transitando
1,1705259400,750754,537041,274,2405,3990,612,-377,33,16,-19,-50,49762,0.2706,transitando
1,1705259700,750648,536816,322,2374,3921,602,158,-120,-30,0,30,16092,0.2919,transitando
1,1705260000,750534,536533,484,2413,3995,1190,-320,-535,146,-12,-9,410,0.3441,transitando
1,1705260300,750472,536161,295,2458,3917,1267,-433,385,-80,-59,58,9607,0.3257,transitando
1,1705260600,750424,535823,136,2502,3950,1217,-203,-186,-124,167,38,25066,0.1975,transitando
1,1705260900,750357,535442,258,2469,3911,306,-58,75,99,-38,-17,60068,0.3663,transitando
1,1705261200,750415,535808,91,2428,3942,979,-90,354,-65,129,-81,48975,0.3717,transitando
1,1705261500,750452,536177,199,2421,3928,-180,178,202,44,145,-20,26247,0.2622,transitando
1,1705261800,750576,536302,304,2413,3897,1566,-36,339,59,123,50,10923,0.2491,transitando
1,1705262100,750539,536719,202,2482,3949,602,83,-162,-113,-25,-72,31043,0.4308,transitando
1,1705262400,750487,536493,334,2528,3931,1154,-16,-129,26,29,-64,1109,0.5359,transitando
1,1705262700,750470,536611,454,2322,3898,805,466,125,-30,134,-4,37578,0.3442,transitando
1,1705263000,750569,536810,129,2445,3902,1032,299,268,-115,162,-51,54845,0.3448,transitando
1,1705263300,750678,537193,159,2545,3943,729,-692,-306,104,145,38,14077,0.3062,transitando
1,1705263600,750561,537195,380,2342,3946,685,-135,53,6,142,-12,27822,0.4628,transitando
1,1705263900,750627,536972,190,2489,3961,1851,77,-329,-38,0,51,63538,0.394,transitando
1,1705264200,750570,537331,359,2426,3975,746,124,195,-145,120,0,27837,0.3612,transitando
1,1705264500,750590,537086,283,2417,3962,868,298,78,11,-34,7,12553,0.245,transitando
1,1705264800,750572,537574,452,2340,3968,1236,-455,-63,78,-3,-25,30732,0.3796,transitando
1,1705265100,750578,537841,205,2507,3956,-15,-50,-239,-12,0,-59,55970,0.3703,transitando
1,1705265400,750640,537678,213,2393,3958,176,-371,-273,75,-1,26,16800,0.3655,transitando
1,1705265700,750598,537577,235,2339,3955,748,-10,425,-4,94,-78,28798,0.4566,transitando
1,1705266000,750606,537908,427,2360,3993,620,230,129,32,77,7,21794,0.4131,transitando
1,1705266300,750621,538240,172,2485,3903,860,37,134,31,145,-95,38778,0.375,transitando
1,1705266600,750540,538107,294,2381,3949,871,66,505,149,-121,3,43271,0.3568,transitando
1,1705266900,750614,538456,287,2438,3980,844,36,-99,-131,10,-22,22921,0.6011,transitando
1,1705267200,750636,538432,433,2317,3971,1033,482,-98,-41,-52,34,53890,0.3828,transitando
1,1705267500,750702,538271,104,2463,3951,791,181,-173,-40,5,49,11828,0.4775,transitando
1,1705267800,750641,538162,294,2372,3937,-169,474,416,-35,24,1,597,0.302,transitando
1,1705268100,750691,538534,378,2477,3947,1144,249,-165,-150,28,51,60018,0.4349,transitando
1,1705268400,750631,538683,383,2484,3902,471,-411,101,186,-41,83,24098,0.3859,transitando
1,1705268700,750719,538756,409,2436,3936,960,-174,85,148,-78,61,277,0.4226,transitando
1,1705269000,750689,538572,491,2406,3975,810,270,-13,-58,121,-7,61375,0.4121,transitando
1,1705269300,750674,538918,461,2453,3924,1204,25,-215,5,-155,10,22097,0.4737,transitando
1,1705269600,750655,539122,78,2435,3958,1527,-403,-210,64,-162,-80,38681,0.3215,transitando
1,1705269900,750581,539539,180,2476,3965,436,-57,191,-153,20,64,32413,0.3978,transitando
1,1705270200,750536,539555,422,2335,3954,772,531,380,169,-197,-12,10644,0.4328,transitando
1,1705270500,750473,539777,405,2383,3972,1094,156,-17,-163,50,-45,4813,0.3673,transitando
1,1705270800,750491,539613,334,2437,3935,1089,179,137,-89,-32,-28,57533,0.4912,transitando
1,1705271100,750528,539382,438,2377,3929,1108,233,274,101,-66,20,614,0.3099,transitando
1,1705271400,750420,539067,452,2273,3932,777,-266,-224,-2,183,15,8891,0.3181,transitando
1,1705271700,750540,539317,282,2393,3899,1226,455,156,45,91,27,23795,0.396,transitando
1,1705272000,750500,539597,231,2461,3973,979,279,232,-75,-155,80,45965,0.3258,transitando
1,1705272300,750381,539409,59,2554,3967,628,-3,-79,35,44,-52,6608,0.4208,transitando
1,1705272600,750436,539301,464,2310,3948,1107,-258,5,132,-44,11,45824,0.4219,transitando
1,1705272900,750513,539113,189,2427,3987,1082,-320,49,-149,225,-61,22187,0.4088,transitando
1,1705273200,750471,539410,168,2482,3920,1218,-165,215,-70,26,-103,45086,0.4952,transitando
1,1705273500,750418,539395,186,2438,3962,582,-124,203,0,65,44,44416,0.4189,transitando
1,1705273800,750445,539590,141,2500,3958,882,478,235,-34,-18,38,57950,0.3574,transitando
1,1705274100,750457,539793,545,2358,3928,694,-503,-1110,-82,1007,479,28777,0.3968,forrageando
1,1705274400,750395,540211,464,2429,3983,4558,2232,-34,297,-19,-173,23261,0.4919,forrageando
1,1705274700,750470,540239,269,2433,3996,-2577,2358,-1053,603,114,-212,57647,0.4687,forrageando
1,1705275000,750446,540030,1269,2250,3997,3221,-4024,-196,-266,107,-189,54847,0.4376,forrageando
1,1705275300,750370,539866,866,2339,3928,-1824,548,-2540,428,-118,-383,30015,0.3076,forrageando
1,1705275600,750462,539688,1153,2313,3998,-3548,-1908,-1933,70,668,-19,5909,0.2408,forrageando
1,1705275900,750417,540391,959,2268,3967,1243,-302,-2939,-424,-151,-298,57972,0.3045,forrageando
1,1705276200,750468,540125,1022,2342,3990,-3671,-3392,-2424,375,-301,-605,34472,0.3176,forrageando
1,1705276500,750538,540379,1480,2213,3985,-1896,3710,-93,325,-24,-22,28867,0.412,forrageando
1,1705276800,750514,540180,244,2452,3966,-4064,-1829,759,126,-276,178,59924,0.423,forrageando
1,1705277100,750454,539899,220,2486,3963,917,186,394,-293,277,46,24352,0.3006,forrageando
1,1705277400,750566,539712,1298,2202,3949,-67,977,-580,-1103,108,-271,5033,0.3143,forrageando
1,1705277700,750541,539871,633,2310,3969,1958,601,615,672,229,3,58031,0.3536,forrageando
1,1705278000,750563,539998,1100,2276,3996,1766,-373,-700,585,-95,10,29536,0.3586,forrageando
1,1705278300,750602,540090,433,2423,3913,1661,-1223,-2605,-387,-596,-5,58108,0.2839,forrageando
1,1705278600,750545,539679,1306,2226,3954,-3030,3640,-2696,-985,31,207,52510,0.4064,forrageando
1,1705278900,750525,539589,1419,2131,3971,1318,4644,-2439,828,-108,-26,17443,0.3259,forrageando
1,1705279200,750451,539243,986,2235,3983,-4640,963,-1149,-695,-330,312,33479,0.4297,forrageando
1,1705279500,750540,539098,239,2480,3950,1910,370,-1020,572,-1033,-203,3789,0.4277,forrageando
1,1705279800,750639,539065,1028,2386,3902,-3998,2229,-700,117,405,-53,8529,0.5153,forrageando
1,1705280100,750660,538897,278,2475,3968,1707,-2433,-2262,-651,-559,38,61469,0.3324,forrageando
1,1705280400,750652,538758,1248,2220,3914,1581,28,-793,-98,-1028,61,62259,0.4295,forrageando
1,1705280700,750579,538923,1208,2339,3956,2407,-2558,-3033,199,967,879,12755,0.4149,forrageando
1,1705281000,750453,538794,1104,2365,3914,2408,807,-534,49,260,-314,9555,0.3701,forrageando
1,1705281300,750512,538762,698,2379,3990,-1257,-1516,-118,108,180,33,5853,0.3889,forrageando
1,1705281600,750543,538816,895,2319,3941,-1981,3028,-247,717,84,-13,53966,0.4421,forrageando
1,1705281900,750600,538947,1029,2285,3947,-836,974,-228,482,217,77,57119,0.3682,forrageando
1,1705282200,750714,539177,413,2552,3953,1823,-1675,-649,-492,-855,429,2952,0.4797,forrageando
1,1705282500,750783,539123,1394,2235,3901,1945,-449,-2443,-383,-40,501,12345,0.4007,forrageando
1,1705282800,750811,539015,1938,2163,3923,880,-335,-843,203,163,-22,36169,0.2445,busca
1,1705283100,750887,539051,1924,2094,3972,-235,244,-115,207,-10,76,15323,0.3089,busca
1,1705283400,750879,538464,584,2412,3929,1128,-376,-727,219,-533,139,5021,0.3259,busca
1,1705283700,750940,538246,331,2465,3968,1684,526,-82,-20,-250,-191,63179,0.3384,busca
1,1705284000,751017,538086,1003,2274,3969,1692,-421,-94,25,283,82,25048,0.3645,busca
1,1705284300,750963,538039,122,2416,3940,1302,-239,-78,69,4,137,46793,0.3322,transitando
1,1705284600,750855,537818,216,2375,3898,132,121,-166,99,-68,53,29626,0.4901,transitando
1,1705284900,750889,538033,393,2346,3940,772,-124,-99,-84,-94,29,58781,0.375,transitando
1,1705285200,750813,537793,116,2496,3910,1645,-66,-69,36,-188,-86,50709,0.4323,transitando
1,1705285500,750798,537431,187,2396,3966,347,-69,22,45,103,-10,5465,0.4035,transitando
1,1705285800,750792,537062,228,2419,3904,821,-183,86,-10,-25,-31,13267,0.3452,transitando
