id,timestamp,lat,lon,depth_dm,temp_cC,batt_mV,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,crc16,p_forrageio,comportamento
1,1704523800,749747,532245,80,2438,3910,153,144,171,-96,15,-16,27999,0.2753,transitando
1,1704524100,749821,531892,243,2485,3947,649,-576,33,-29,-82,64,35784,0.4494,transitando
1,1704524400,749730,532049,430,2375,3897,705,167,-175,1,151,-43,6706,0.3565,transitando
1,1704524700,749773,532287,140,2482,3960,1558,-139,358,53,6,-1,14600,0.4985,transitando
1,1704525000,749879,532566,394,2489,3916,2026,-229,-36,97,-156,39,39397,0.4624,transitando
1,1704525300,749845,532916,364,2387,3935,1525,-200,171,-46,-186,-70,63877,0.4891,transitando
1,1704525600,749745,532823,68,2489,3978,1506,381,15,30,-1,83,33803,0.4589,transitando
1,1704525900,749684,532908,274,2385,3956,372,186,-305,53,-93,-40,55749,0.5059,transitando
1,1704526200,749704,532991,115,2460,3963,1155,6,52,70,156,-36,55593,0.4415,transitando
1,1704526500,749746,533234,163,2486,3962,1318,305,104,-33,29,-5,2980,0.3252,transitando
1,1704526800,749599,533523,195,2517,3909,1234,289,122,-46,-109,-4,16993,0.4204,transitando
1,1704527100,749575,533298,83,2536,3991,781,-230,-10,-139,220,42,39341,0.4614,transitando
1,1704527400,749595,533099,412,2410,3925,1128,-190,133,-29,108,10,61862,0.5091,transitando
1,1704527700,749578,533152,203,2356,3903,1631,209,-151,-69,183,54,9464,0.6248,transitando
1,1704528000,749547,533310,347,2434,3985,932,-583,240,55,-62,26,53893,0.4299,transitando
1,1704528300,749490,533565,437,2430,3973,1257,-27,333,-64,42,-4,16175,0.6244,transitando
1,1704528600,749488,533707,373,2487,3974,1700,-27,237,-36,-67,-17,58027,0.5467,transitando
1,1704528900,749443,533699,221,2465,3990,1077,226,89,90,63,-24,26135,0.5729,transitando
1,1704529200,749424,533789,76,2457,3953,570,-143,-10,38,-183,26,16998,0.52,transitando
1,1704529500,749431,533850,471,2442,3906,1048,242,84,148,-95,35,58628,0.6032,transitando
1,1704529800,749408,533821,387,2430,3953,1506,71,23,56,54,-32,49898,0.5618,transitando
1,1704530100,749418,533757,459,2374,3991,646,67,-36,-42,51,-42,65248,0.5459,transitando
1,1704530400,749430,533782,271,2488,3918,1380,642,-194,-214,-45,11,33959,0.4874,transitando
1,1704530700,749329,533788,304,2475,3990,1153,-136,-36,141,95,73,62092,0.4494,transitando
1,1704531000,749248,533717,67,2485,3898,1092,676,222,50,21,-92,22154,0.5687,transitando
1,1704531300,749220,533631,469,2472,3916,377,286,184,124,-65,6,14733,0.5653,transitando
1,1704531600,749253,533718,115,2542,3980,1647,129,-62,132,-6,-43,738,0.618,transitando
1,1704531900,749286,533797,386,2416,3963,1296,-40,-7,129,80,33,36692,0.4893,transitando
1,1704532200,749365,533495,294,2563,3964,835,-10,69,-7,52,-18,55878,0.5239,transitando
1,1704532500,749393,533420,226,2512,3917,723,-360,35,10,-69,-45,26207,0.4554,transitando
1,1704532800,749320,533358,442,2451,3926,370,-377,570,68,125,47,40056,0.5866,transitando
1,1704533100,749357,533423,325,2355,3970,1257,473,-211,153,-269,4,9202,0.5096,transitando
1,1704533400,749330,533492,291,2490,3988,1143,229,68,129,-98,-3,33861,0.5373,transitando
1,1704533700,749296,533568,99,2426,3979,1543,-170,-198,95,10,-63,62424,0.7286,transitando
1,1704534000,749296,533622,328,2496,3915,1583,225,53,-14,54,46,55440,0.4772,transitando
1,1704534300,749216,533297,348,2382,3922,982,-31,92,214,-66,-34,65074,0.5257,transitando
1,1704534600,749234,533164,287,2456,3951,973,310,-126,-6,-48,-11,59958,0.6232,transitando
1,1704534900,749227,533030,79,2457,3970,1926,-122,32,109,-155,-67,53916,0.5723,transitando
1,1704535200,749193,533122,407,2457,3901,970,88,-211,91,-109,34,9973,0.5292,transitando
1,1704535500,749224,533082,158,2432,3939,203,769,63,21,41,-113,61377,0.5763,transitando
1,1704535800,749251,532948,308,2417,3978,792,323,20,257,94,-16,18049,0.685,transitando
1,1704536100,749247,532871,154,2453,3985,30,-128,-304,-137,-205,93,28018,0.4137,transitando
1,1704536400,749345,532686,435,2396,3976,1391,-92,-179,-149,76,-29,38927,0.4953,transitando
1,1704536700,749319,533019,229,2414,3975,1364,-398,-178,210,128,-28,59844,0.6848,transitando
1,1704537000,749309,533079,284,2477,3951,530,-73,458,-86,-183,-47,4981,0.4562,transitando
1,1704537300,749288,532852,278,2481,3926,595,37,-90,103,-194,-12,45822,0.5362,transitando
1,1704537600,749268,532796,1150,2294,3909,1675,1052,-1298,-42,-90,-295,42186,0.573,busca
1,1704537900,749274,532940,3381,1849,3922,7,-1431,-792,-395,377,-108,36642,0.4433,busca
1,1704538200,749243,532941,1482,2286,3981,437,153,-17,442,346,-61,2085,0.5162,busca
1,1704538500,749227,533001,3013,1895,3975,773,-774,-938,-364,116,41,37793,0.5433,busca
1,1704538800,749184,532945,7891,1006,3917,2108,-475,-1220,412,-361,-625,1191,0.612,forrageando
1,1704539100,749193,532955,2079,356,3948,-2325,-3366,-980,-465,-719,-105,48580,0.5466,forrageando
1,1704539400,749206,532813,3068,560,3980,658,4998,1628,1057,-335,119,27026,0.5576,forrageando
1,1704539700,749197,532848,6849,915,3928,1599,3230,372,-273,-214,464,18381,0.5437,forrageando
1,1704540000,749211,532787,6548,901,3920,-2739,-489,-1653,-904,-159,448,9799,0.5237,forrageando
1,1704540300,749167,532739,2237,461,3915,2621,-983,-1989,671,-243,-11,2842,0.621,forrageando
1,1704540600,749145,532837,7142,914,3982,-2345,-561,-1525,-203,539,307,375,0.4672,forrageando
1,1704540900,749152,533248,2380,472,3994,25,2257,-519,-219,363,515,38662,0.5703,forrageando
1,1704541200,749139,533336,5911,814,3966,-768,-1024,-2539,387,-135,18,15908,0.4325,forrageando
1,1704541500,749068,533706,6882,857,3903,3562,-304,-859,356,80,-32,8005,0.5291,forrageando
1,1704541800,749089,533735,5695,825,3906,233,164,-756,161,279,267,63760,0.3563,forrageando
1,1704542100,749057,533787,7287,924,3976,422,-3432,-940,-837,-420,-355,58212,0.6172,forrageando
1,1704542400,749052,533820,4528,672,3903,-817,-1405,-1259,705,440,-226,23967,0.4145,forrageando
1,1704542700,749118,533976,4336,707,3976,5163,-2220,-1072,21,163,-219,62400,0.4748,forrageando
1,1704543000,749040,534085,3892,511,3904,2090,4328,-908,-776,-285,197,18961,0.5068,forrageando
1,1704543300,749020,534151,4485,668,3976,-1263,230,-117,1788,-485,-203,2382,0.4436,forrageando
1,1704543600,749039,534014,4071,732,3976,1682,-3265,907,220,672,-51,31675,0.5574,forrageando
1,1704543900,749034,533890,5506,823,3911,3351,-683,488,-167,-327,-255,16638,0.4849,forrageando
1,1704544200,749115,533831,5283,755,3992,1608,313,-663,589,176,215,57680,0.648,forrageando
1,1704544500,749103,533836,7432,917,3953,-1249,-1864,-1426,-911,1164,-9,6791,0.5034,forrageando
1,1704544800,749051,533750,3797,620,3980,260,-2799,-1087,-1045,-429,-231,41106,0.6011,forrageando
1,1704545100,749070,533721,6528,825,3955,620,1936,342,-15,-856,218,25208,0.5076,forrageando
1,1704545400,749059,533644,4480,544,3980,135,-354,-2524,-873,-12,90,50710,0.5104,forrageando
1,1704545700,749047,533642,4771,706,3948,1326,342,-1269,-253,-1016,223,4739,0.3683,forrageando
1,1704546000,749158,533491,2028,478,3923,-3870,686,463,-590,-272,-366,17938,0.3939,forrageando
1,1704546300,749302,533417,5653,659,3918,933,-561,-184,335,-388,-302,29990,0.4634,forrageando
1,1704546600,749219,533541,5721,807,3954,-1601,-335,-1095,-584,712,973,10834,0.395,forrageando
1,1704546900,749178,533501,3790,544,3957,3265,1541,683,-502,155,-358,46567,0.4282,forrageando
1,1704547200,749140,533667,5281,790,3969,2104,1280,-1765,689,299,314,17015,0.4327,forrageando
1,1704547500,749116,533429,1281,2239,3970,311,1324,-704,31,-126,-90,8980,0.3228,busca
1,1704547800,749228,533058,1359,2136,3958,193,688,-711,-1,-5,24,20558,0.3376,busca
1,1704548100,749159,532855,2644,2040,3943,601,108,-899,109,285,-282,12304,0.3951,busca
1,1704548400,749070,532824,1217,2197,3990,887,1558,-1159,-154,107,-173,45116,0.3355,busca
1,1704548700,749156,532946,3393,1907,3940,1050,-143,15,-605,16,-179,23558,0.4481,busca
1,1704549000,749104,532577,2791,1946,3962,-1710,-1198,-905,-47,68,145,4252,0.2924,busca
1,1704549300,749079,533117,1076,2344,3985,3249,-1851,-854,-218,-115,-315,53739,0.3938,busca
1,1704549600,749122,533035,3055,1909,3986,-9,-514,-1168,59,76,-92,38311,0.4688,busca
1,1704549900,749068,532965,2383,2044,3913,-491,-808,-587,91,345,-10,26287,0.4194,busca
1,1704550200,749013,532813,1766,2122,3936,0,-1045,-56,-210,-173,185,12694,0.3796,busca
1,1704550500,748986,532626,2360,2096,3939,2050,946,590,-194,-58,-29,63972,0.4401,busca
1,1704550800,749003,532898,2735,1898,3914,48,427,-857,60,33,65,20378,0.497,busca
1,1704551100,748961,533005,3213,1835,3997,1854,1395,-662,203,-539,-74,11808,0.3054,busca
1,1704551400,748971,533203,1455,2221,3926,1969,305,-568,31,29,224,22067,0.512,busca
1,1704551700,748998,533146,2621,2009,3912,1736,-439,-440,-233,-21,-59,36699,0.4064,busca
1,1704552000,749028,533266,1551,2119,3964,834,-329,-789,-162,269,412,11508,0.3931,busca
1,1704552300,749061,533528,76,2478,3969,698,-98,80,61,94,-16,59461,0.2459,transitando
1,1704552600,749079,534086,140,2415,3993,561,314,53,139,26,15,55545,0.3071,transitando
1,1704552900,748945,534054,339,2452,3926,330,293,-42,142,-76,6,45840,0.3756,transitando
1,1704553200,748971,534326,61,2594,3979,1150,228,-328,21,79,24,5071,0.3296,transitando
1,1704553500,749021,534714,467,2451,3996,688,-23,156,144,-9,-4,33572,0.4494,transitando
1,1704553800,748950,534797,404,2430,3970,840,-207,336,-46,97,40,42548,0.3294,transitando
1,1704554100,749044,534634,327,2534,3904,479,50,118,46,-49,-102,58006,0.3015,transitando
1,1704554400,748975,534799,132,2464,3990,766,-336,43,9,-144,-35,10918,0.4891,transitando
1,1704554700,748968,534412,374,2448,3921,1151,172,107,129,-48,14,8815,0.3974,transitando
1,1704555000,748979,534071,369,2373,3965,1005,-91,-180,-12,41,-35,11478,0.3158,transitando
1,1704555300,748944,534529,344,2454,3916,1251,298,176,25,175,-86,62833,0.3496,transitando
1,1704555600,748856,534867,423,2380,3974,848,641,-294,-78,-74,27,49160,0.3876,transitando
1,1704555900,748766,534819,371,2433,3983,1160,-363,-173,-28,38,38,49213,0.3455,transitando
1,1704556200,748630,534959,226,2426,3928,1089,-272,128,88,228,54,60521,0.266,transitando
1,1704556500,748685,534652,262,2455,3992,1173,-41,140,172,78,-64,44482,0.3615,transitando
1,1704556800,748789,534733,316,2414,3929,25,432,71,-225,-196,67,27482,0.4077,transitando
1,1704557100,748848,534929,233,2466,3985,737,-160,-207,96,-119,24,14567,0.2,transitando
1,1704557400,748895,534548,109,2532,3933,409,302,193,16,165,59,34417,0.4991,transitando
1,1704557700,748878,534254,456,2437,3908,1001,590,-226,-58,-41,-9,28783,0.2147,transitando
1,1704558000,748961,534030,256,2496,3988,1137,30,52,-74,11,-11,44377,0.38,transitando
1,1704558300,748911,534083,411,2378,3921,1185,289,166,1,92,-63,36452,0.3743,transitando
1,1704558600,748905,534339,425,2466,3940,1447,-258,-10,6,24,-73,24916,0.4233,transitando
1,1704558900,748903,534667,278,2444,3950,864,67,157,29,-126,28,31692,0.3722,transitando
1,1704559200,748924,534988,95,2447,3939,1056,275,249,48,-106,-1,58551,0.2235,transitando
1,1704559500,749001,534690,297,2387,3910,990,220,120,177,184,22,63381,0.2746,transitando
1,1704559800,749077,534954,229,2489,3987,724,-230,291,-99,148,-3,24146,0.255,transitando
1,1704560100,748929,534759,224,2487,3993,101,305,248,-34,-46,3,442,0.3001,transitando
1,1704560400,748826,535097,146,2461,3959,1525,-161,-172,76,1,5,61967,0.3386,transitando
1,1704560700,748971,535152,94,2460,3932,207,586,-482,-103,-30,57,1136,0.283,transitando
1,1704561000,748896,535461,67,2542,3914,601,-317,-22,88,-74,-47,27049,0.4171,transitando
1,1704561300,748858,535193,215,2440,3991,656,-31,180,-78,-31,-36,58177,0.2144,transitando
1,1704561600,748739,535015,177,2453,3933,1323,165,-131,99,58,34,42396,0.2935,transitando
1,1704561900,748877,534895,114,2466,3969,1241,207,199,0,-6,6,7138,0.2909,transitando
1,1704562200,748761,534698,209,2464,3983,689,14,147,61,-12,4,47118,0.3559,transitando
1,1704562500,748745,534986,296,2426,3926,1017,337,309,-25,-12,38,32413,0.257,transitando
1,1704562800,748749,534553,128,2533,3902,1863,327,-49,74,106,36,3333,0.3602,transitando
1,1704563100,748690,534599,339,2376,3973,735,-266,-401,105,-76,-79,29850,0.4595,transitando
1,1704563400,748667,534159,195,2376,3943,1079,-2,-20,-69,107,17,28216,0.2857,transitando
1,1704563700,748597,534417,146,2496,3958,901,-662,66,-64,-119,36,13360,0.267,transitando
1,1704564000,748487,534583,110,2564,3910,1092,-18,-218,112,33,8,46112,0.3915,transitando
1,1704564300,748447,534384,428,2409,3969,1583,-78,229,45,-40,92,25344,0.3231,transitando
1,1704564600,748564,534491,352,2538,3915,1404,365,-322,-15,-75,7,62571,0.2093,transitando
1,1704564900,748623,534276,335,2513,3921,1267,-106,206,58,143,-127,26389,0.197,transitando
1,1704565200,748729,534084,84,2552,3950,1410,447,150,31,30,-54,60254,0.3564,transitando
1,1704565500,748791,534063,414,2457,3994,649,38,53,96,-24,-71,13067,0.2579,transitando
1,1704565800,748880,533791,200,2385,3918,451,266,128,54,167,-34,46728,0.3771,transitando
1,1704566100,748839,534146,171,2461,3944,139,-320,444,59,-104,-29,465,0.2696,transitando
1,1704566400,748831,533597,241,2493,3971,855,-376,53,-63,102,-7,52099,0.2383,transitando
1,1704566700,748856,533272,418,2394,3933,987,511,211,17,-102,97,46525,0.2953,transitando
1,1704567000,748735,533115,399,2348,3955,1873,351,-91,-4,-41,9,35485,0.3025,transitando
1,1704567300,748623,533177,412,2394,3939,455,80,-264,18,42,-57,54708,0.3513,transitando
1,1704567600,748645,533568,306,2457,3984,919,278,-62,16,-51,14,4731,0.3,transitando
1,1704567900,748718,533833,133,2440,3952,1042,227,22,309,0,-29,50186,0.2315,transitando
1,1704568200,748572,533936,134,2466,3976,1288,12,85,136,133,8,32175,0.3324,transitando
1,1704568500,748490,534195,154,2508,3921,1325,436,-45,19,56,1,27527,0.3801,transitando
1,1704568800,748535,534286,455,2380,3916,1015,636,-50,93,23,-15,57457,0.3349,transitando
1,1704569100,748455,534451,62,2422,3965,694,-641,90,64,-104,-5,61231,0.3835,transitando
1,1704569400,748468,534910,265,2525,3983,773,574,202,14,-105,-46,33690,0.2799,transitando
1,1704569700,748366,534509,181,2442,3901,429,-259,18,45,58,-7,49170,0.4059,transitando
1,1704570000,748375,534084,497,2304,3919,1665,-229,-243,109,-165,-29,30826,0.2826,transitando
1,1704570300,748481,533631,120,2515,3985,810,143,141,9,-17,-51,53722,0.3893,transitando
1,1704570600,748394,533450,165,2497,3977,790,148,-369,-69,34,-29,50028,0.2565,transitando
1,1704570900,748298,533411,95,2492,3904,550,30,155,-103,-143,-15,30087,0.3843,transitando
1,1704571200,748369,533279,491,2419,3930,736,244,119,32,-129,6,28095,0.3338,transitando
1,1704571500,748479,533254,65,2475,3971,1254,185,-227,41,93,7,57935,0.2835,transitando
1,1704571800,748579,533677,322,2354,3929,1193,-98,97,-23,44,41,2523,0.2789,transitando
1,1704572100,748561,533302,214,2530,3909,762,627,-114,-48,-147,30,65417,0.3465,transitando
1,1704572400,748513,533632,240,2454,3972,285,-78,27,76,90,72,38942,0.3706,transitando
1,1704572700,748522,534049,214,2447,3939,590,-165,363,99,171,-16,54669,0.3346,transitando
1,1704573000,748621,534259,486,2363,3917,401,527,-420,-75,42,55,18978,0.3216,transitando
1,1704573300,748647,534591,195,2471,3990,1791,432,-147,134,28,11,59123,0.3636,transitando
1,1704573600,748711,534271,59,2479,3950,282,-167,-81,-45,-87,38,63932,0.2459,transitando
1,1704573900,748793,534524,360,2367,3910,664,-317,13,-52,64,4,61735,0.3335,transitando
1,1704574200,748864,535031,416,2410,3932,633,214,-53,33,-72,5,15356,0.3054,transitando
1,1704574500,748776,535203,239,2469,3945,-212,-116,260,13,26,-27,7919,0.4647,transitando
1,1704574800,748723,534956,477,2378,3927,1597,276,381,62,-121,43,2219,0.4155,transitando
1,1704575100,748755,534586,312,2391,3917,546,-161,100,6,-35,-36,27701,0.3601,transitando
1,1704575400,748822,534430,335,2372,3996,1648,-313,42,-60,36,-106,7958,0.426,transitando
1,1704575700,748784,534613,470,2424,3943,1122,-293,64,65,215,-49,23705,0.3531,transitando
1,1704576000,748759,534784,89,2493,3899,1195,-534,373,-10,-66,6,39647,0.3615,transitando
1,1704576300,748743,535072,83,2559,3914,284,62,-71,77,28,-38,20911,0.2369,transitando
1,1704576600,748846,535115,286,2302,3985,1696,26,170,-122,-58,-17,20220,0.2821,transitando
1,1704576900,748891,534603,464,2389,3969,1425,-198,-205,-92,-13,49,48852,0.3698,transitando
1,1704577200,748912,534885,118,2431,3945,709,-30,201,-75,119,16,48394,0.3556,transitando
1,1704577500,749016,534827,313,2342,3905,1279,419,236,4,6,9,9452,0.2833,transitando
1,1704577800,748962,534372,282,2468,3944,1572,-220,202,7,61,0,38568,0.5514,transitando
1,1704578100,748953,534263,144,2427,3995,1228,93,456,-67,58,-21,55876,0.292,transitando
1,1704578400,749010,533918,240,2390,3923,1052,405,103,56,-14,-9,54094,0.2759,transitando
1,1704578700,749007,534296,211,2530,3988,1306,-430,-115,-37,-160,-86,5905,0.4037,transitando
1,1704579000,749059,534644,174,2443,3916,1258,162,-343,102,50,-13,33369,0.3936,transitando
1,1704579300,748998,534757,464,2386,3964,1208,207,547,-98,336,19,24601,0.3335,transitando
1,1704579600,749053,535138,90,2426,3957,1720,352,18,-125,-206,-29,39745,0.3995,transitando
1,1704579900,749080,534827,295,2504,3955,1941,143,190,-130,-93,49,40231,0.4141,transitando
1,1704580200,749157,534918,246,2454,3942,654,29,268,67,131,-15,24051,0.3343,transitando
1,1704580500,749031,534612,312,2425,3973,452,-482,320,-110,9,-44,56621,0.2983,transitando
1,1704580800,748916,534541,120,2464,3923,321,38,-70,120,36,-53,56461,0.3919,transitando
1,1704581100,748792,534672,404,2426,3912,-52,120,-207,94,60,-43,6503,0.4636,transitando
1,1704581400,748752,534430,369,2425,3939,1704,-80,66,88,-149,-2,56653,0.3856,transitando
1,1704581700,748708,534064,200,2508,3981,202,-844,-333,-65,57,25,49182,0.3467,transitando
1,1704582000,748694,533605,282,2443,3941,758,210,368,-5,-142,-10,58759,0.4695,transitando
1,1704582300,748726,533834,134,2499,3897,2492,-377,216,9,22,-17,36332,0.2778,transitando
1,1704582600,748610,533950,369,2432,3957,949,145,-161,11,113,16,48932,0.2012,transitando
1,1704582900,748464,533752,290,2421,3957,1131,327,133,-33,8,-3,2984,0.3041,transitando
1,1704583200,748376,533725,279,2460,3957,963,81,-114,23,-9,3,36589,0.4217,transitando
1,1704583500,748491,533766,112,2424,3931,454,-521,-96,11,55,36,63454,0.4068,transitando
1,1704583800,748446,533659,99,2504,3978,1489,-192,-161,64,137,2,45576,0.3879,transitando
1,1704584100,748357,533932,222,2503,3964,1625,-627,-135,17,-184,-9,27,0.2427,transitando
1,1704584400,748438,534093,383,2519,3974,708,-16,31,152,99,-79,6230,0.3531,transitando
1,1704584700,748437,534358,253,2472,3954,626,-350,85,-8,16,-3,50784,0.349,transitando
1,1704585000,748300,534249,240,2365,3909,590,445,30,-77,191,23,20136,0.3545,transitando
1,1704585300,748317,533947,390,2316,3944,1777,-24,-199,72,-30,57,16204,0.4996,transitando
1,1704585600,748376,533731,160,2496,3945,503,-349,170,-185,-45,11,38314,0.3562,transitando
1,1704585900,748411,533935,286,2484,3964,850,59,-20,-169,-151,45,46121,0.356,transitando
1,1704586200,748367,533947,173,2452,3904,1430,220,150,29,50,-32,33167,0.3854,transitando
1,1704586500,748359,534194,483,2391,3898,1139,565,-5,50,199,-120,21628,0.2473,transitando
1,1704586800,748356,533742,341,2415,3996,241,-114,142,-44,-18,21,11410,0.3048,transitando
1,1704587100,748242,533663,396,2467,3908,1700,190,-11,172,-73,21,27076,0.299,transitando
1,1704587400,748223,534263,277,2416,3993,1035,125,-290,48,93,9,56917,0.4706,transitando
1,1704587700,748265,534494,61,2467,3945,315,-255,-103,-62,-56,-92,34687,0.2846,transitando
1,1704588000,748175,534527,343,2477,3903,1138,-233,-13,79,-44,23,49272,0.4227,transitando
1,1704588300,748156,534740,132,2413,3909,1013,124,-213,31,22,-66,15920,0.4435,transitando
1,1704588600,748051,534636,248,2420,3921,1157,-145,-240,-44,84,-29,37276,0.3571,transitando
1,1704588900,748048,534918,420,2393,3964,1058,-526,-291,7,-161,-17,30574,0.3883,transitando
1,1704589200,748130,534979,219,2465,3978,996,391,-182,-193,83,-15,8496,0.4247,transitando
1,1704589500,748072,534924,410,2410,3968,1012,-462,-106,54,-81,2,10750,0.3704,transitando
1,1704589800,748116,534650,116,2402,3920,745,171,-222,-25,-183,17,14982,0.4081,transitando
1,1704590100,748060,534284,316,2441,3964,1043,-237,-264,-73,-163,7,7664,0.3725,transitando
1,1704590400,748015,534564,241,2490,3971,841,97,-52,-227,-48,-14,39644,0.5058,transitando
1,1704590700,748022,534463,105,2475,3960,1552,543,178,31,-16,-11,53054,0.3445,transitando
1,1704591000,747920,534470,225,2528,3909,518,419,-66,167,-32,-72,37875,0.5227,transitando
1,1704591300,747904,534538,348,2472,3923,1454,33,178,120,64,-9,25938,0.2551,transitando
1,1704591600,747858,534063,55,2548,3940,343,-197,-38,-23,-67,13,37718,0.3204,transitando
1,1704591900,747948,533776,392,2442,3984,1608,-174,363,75,62,-19,65106,0.537,transitando
1,1704592200,747950,533902,140,2465,3995,403,147,-326,-133,-134,-23,53332,0.4064,transitando
1,1704592500,748044,534162,258,2448,3944,1480,-348,57,109,-41,0,16239,0.3813,transitando
1,1704592800,748122,534199,156,2449,3913,544,-317,81,-41,83,26,26459,0.4074,transitando
1,1704593100,748037,533945,421,2452,3924,1937,47,147,96,30,44,41608,0.29,transitando
1,1704593400,747940,533769,415,2376,3898,2070,-311,-420,92,-132,15,41241,0.4503,transitando
1,1704593700,747875,533923,1396,2211,3909,-2525,5883,-1496,-43,220,-246,10551,0.3999,forrageando
1,1704594000,747810,533914,737,2359,3942,-1060,-1195,-2202,120,306,383,32211,0.556,forrageando
1,1704594300,747804,533814,531,2328,3948,-157,-229,-1872,611,433,86,13790,0.3485,forrageando
1,1704594600,747934,533831,943,2264,3962,-2574,-3151,-1395,628,-156,303,21011,0.5733,forrageando
1,1704594900,747965,533772,918,2355,3938,701,1617,-1537,399,-496,178,7151,0.3906,forrageando
1,1704595200,747993,533684,433,2396,3966,526,-1686,-2974,66,620,205,55349,0.4357,forrageando
1,1704595500,747972,533305,1233,2166,3923,-3834,473,-1965,679,606,-119,53375,0.4002,forrageando
