id,timestamp,lat,lon,depth_dm,temp_cC,batt_mV,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,crc16,p_forrageio,comportamento
1,1704961800,749291,531963,1864,2148,3932,-774,-796,-99,-21,-81,128,27419,0.4453,busca
1,1704962100,749178,532004,1761,2157,3926,1252,-1112,-1537,-84,24,100,14715,0.6093,busca
1,1704962400,749187,531942,1026,2182,3915,-185,1072,-437,20,151,123,31035,0.6388,busca
1,1704962700,749169,531964,1706,2136,3969,1007,107,268,206,-161,-122,44921,0.553,busca
1,1704963000,749139,531949,1004,2308,3974,-2060,-1488,-126,178,15,67,40483,0.5535,busca
1,1704963300,749088,531974,1380,2212,3917,301,20,-272,-122,-403,-407,52981,0.4826,busca
1,1704963600,749124,532114,1407,2199,3967,1689,-454,84,112,192,150,41670,0.5793,busca
1,1704963900,749119,532187,1061,2194,3901,239,-129,-1405,-118,260,115,3127,0.5248,busca
1,1704964200,749105,532327,2020,2211,3932,-616,-249,-509,103,230,272,37685,0.4609,busca
1,1704964500,749150,532460,1845,2157,3943,376,681,-1040,-117,-267,25,34455,0.6148,busca
1,1704964800,749139,532524,2610,1994,3989,140,-550,-1266,68,-176,-130,57677,0.5271,busca
1,1704965100,749168,532560,3971,1686,3994,566,-420,-295,26,5,-303,62165,0.633,busca
1,1704965400,749190,532683,2892,1907,3990,77,1355,260,-134,-199,-236,48922,0.4791,busca
1,1704965700,749097,532920,2748,2033,3940,1063,766,-875,-155,-86,-47,18363,0.5333,busca
1,1704966000,749080,532853,3035,1869,3909,1371,-169,-312,55,263,112,30679,0.6145,busca
1,1704966300,749058,532861,1133,2370,3974,1200,-37,-577,43,-56,-191,30689,0.6002,busca
1,1704966600,749096,532850,3013,543,3982,1362,1036,-2313,1341,-84,-294,28724,0.6757,forrageando
1,1704966900,749139,532875,3955,602,3969,-734,-1047,-1018,616,-527,366,46239,0.4945,forrageando
1,1704967200,749020,532619,5205,690,3983,2324,-1128,-1571,-583,411,191,12572,0.4877,forrageando
1,1704967500,749041,532723,6304,907,3964,393,1023,-209,247,-368,-546,39011,0.601,forrageando
1,1704967800,749064,532893,5694,739,3935,4686,-310,-1707,1127,65,-12,3913,0.5553,forrageando
1,1704968100,749085,532683,2867,486,3956,1265,1541,-527,378,-225,313,9685,0.5334,forrageando
1,1704968400,749057,532657,5214,726,3929,-2645,-2291,-2424,-59,-443,487,28762,0.5391,forrageando
1,1704968700,749065,532740,2414,368,3992,-958,932,-2269,-622,-124,358,15402,0.4009,forrageando
1,1704969000,749078,532986,5765,817,3925,-1173,391,238,-56,-243,176,46002,0.5026,forrageando
1,1704969300,749084,532916,6259,844,3959,2840,-531,-699,-120,-911,99,42015,0.521,forrageando
1,1704969600,749109,532883,5465,723,3990,-922,2057,325,-267,400,310,26608,0.4848,forrageando
1,1704969900,749078,532806,4059,605,3945,2322,9,-1173,-749,307,186,47904,0.4568,forrageando
1,1704970200,749103,532637,5953,814,3952,-560,-575,-2168,-199,30,-211,49498,0.4844,forrageando
1,1704970500,749100,533100,2044,418,3916,-1861,-1322,-3169,65,-536,-274,24803,0.4503,forrageando
1,1704970800,749031,533340,5055,727,3913,3618,-1016,-1477,-171,-299,-189,13294,0.6289,forrageando
1,1704971100,748997,533368,6682,787,3964,703,-720,-1477,330,-256,-353,8034,0.3844,forrageando
1,1704971400,749007,533520,3896,614,3967,-3282,-1286,-737,69,638,105,5689,0.5439,forrageando
1,1704971700,749004,533725,5181,754,3943,-4664,-94,-4275,174,-857,-78,46161,0.536,forrageando
1,1704972000,749028,533655,6020,789,3977,-2977,2809,-190,-791,243,-635,55636,0.4937,forrageando
1,1704972300,749010,533926,6137,814,3900,-141,-708,-786,-395,-124,-147,7342,0.4224,forrageando
1,1704972600,748987,533962,2095,307,3975,-2054,3654,-39,-442,-352,-337,38031,0.4158,forrageando
1,1704972900,748937,534066,6240,889,3913,588,-3505,-2939,-839,158,275,23233,0.4835,forrageando
1,1704973200,749016,533907,5258,813,3921,-376,-2438,-296,-544,-241,-62,59140,0.4488,forrageando
1,1704973500,749022,533975,7283,872,3914,825,125,-331,21,-701,-131,32700,0.522,forrageando
1,1704973800,749040,533825,5364,746,3976,-273,-1671,-616,-339,403,-356,49833,0.4749,forrageando
1,1704974100,748990,534029,4939,717,3992,3170,285,-2298,-282,-329,-198,8774,0.469,forrageando
1,1704974400,749113,534025,6869,803,3980,-2332,-1878,-860,210,435,-41,2778,0.4407,forrageando
1,1704974700,749102,534094,3250,546,3920,-726,1462,-1312,-778,81,-180,8213,0.369,forrageando
1,1704975000,749066,534075,7451,1005,3987,1907,156,-1562,122,11,14,8065,0.4575,forrageando
1,1704975300,748991,534292,7919,938,3939,49,-327,-1089,-5,594,-390,56135,0.4968,forrageando
1,1704975600,748990,534485,4739,631,3990,1496,-1264,-457,-153,-633,-34,11804,0.29,forrageando
1,1704975900,748948,534263,2465,448,3925,1332,-4297,-570,318,-230,573,58222,0.3847,forrageando
1,1704976200,748924,534121,4257,620,3997,-115,-2321,-2018,-433,-672,117,2791,0.5343,forrageando
1,1704976500,748926,534154,3399,529,3957,217,1678,-3108,-190,167,243,43549,0.562,forrageando
1,1704976800,748943,534152,4586,664,3935,1316,-752,-771,109,-994,-12,62527,0.4875,forrageando
1,1704977100,748954,534318,3698,545,3939,-6,691,-130,-1230,-113,334,27999,0.5487,forrageando
1,1704977400,748953,534416,3926,557,3940,30,1266,532,-816,-653,224,11895,0.2829,forrageando
1,1704977700,749005,534394,2650,471,3943,-2183,-295,-176,639,-969,189,14986,0.3821,forrageando
1,1704978000,748938,534320,7848,1042,3914,4996,1486,-2226,18,-419,169,19134,0.4441,forrageando
1,1704978300,748923,534238,4524,637,3942,82,-1980,-2531,34,48,320,19973,0.2674,forrageando
1,1704978600,748901,533951,3840,551,3954,-138,2127,-1224,-722,669,-466,31755,0.4561,forrageando
1,1704978900,748913,534315,6435,825,3991,-644,-774,-1068,-552,-239,212,59837,0.3733,forrageando
1,1704979200,748983,534527,5158,749,3930,-589,-649,239,218,97,162,26468,0.3358,forrageando
1,1704979500,748831,534087,3174,437,3985,1278,-960,-690,45,989,240,7062,0.4204,forrageando
1,1704979800,748777,534121,6978,889,3992,5192,3570,-1842,790,-999,141,19562,0.4298,forrageando
1,1704980100,748805,534184,6618,897,3930,31,2350,-684,170,314,137,46901,0.4205,forrageando
1,1704980400,748814,533965,2310,491,3989,14,-542,-1331,-797,258,-172,52000,0.2662,forrageando
1,1704980700,748907,534115,5737,798,3901,-4716,2069,-459,1059,-283,-148,22145,0.4155,forrageando
1,1704981000,748936,534053,5917,750,3924,-2200,2502,-893,-173,-63,182,15845,0.2692,forrageando
1,1704981300,748859,533660,4745,673,3903,-1741,-3375,-120,671,294,120,56387,0.3896,forrageando
1,1704981600,748887,533830,5200,724,3948,2629,-2907,-1065,-265,612,24,63023,0.2693,forrageando
1,1704981900,748802,534361,1149,2327,3925,1911,590,-65,144,-97,-164,12335,0.265,busca
1,1704982200,748955,534419,3312,1847,3961,844,986,-514,91,96,164,62665,0.321,busca
1,1704982500,748918,534033,3358,1874,3961,1300,-617,-525,-213,-41,-186,26877,0.4019,busca
1,1704982800,748850,534396,2781,1936,3914,22,229,-281,-41,-256,194,49030,0.5071,busca
1,1704983100,748853,534321,3884,1750,3962,-580,152,-383,-98,173,124,53840,0.331,busca
1,1704983400,748853,533804,335,2412,3968,1183,221,-130,16,-128,-92,17666,0.3147,transitando
1,1704983700,748962,534009,374,2384,3928,1237,-195,-89,166,-92,-29,60018,0.3417,transitando
1,1704984000,749052,534170,354,2425,3944,1313,-7,86,5,-256,-16,6427,0.283,transitando
1,1704984300,749109,534454,320,2435,3995,1080,62,170,58,15,-37,34913,0.4165,transitando
1,1704984600,749121,534767,392,2395,3913,865,-60,-311,19,-88,-23,4288,0.3179,transitando
1,1704984900,749025,534790,200,2451,3923,1022,484,-259,-11,136,37,44203,0.4406,transitando
1,1704985200,748927,534896,319,2440,3958,833,452,302,-139,12,-4,13882,0.2755,transitando
1,1704985500,749056,534800,376,2437,3923,843,-254,106,95,185,19,49389,0.2544,transitando
1,1704985800,748927,534950,158,2469,3934,11,194,168,-72,-4,-29,28893,0.3669,transitando
1,1704986100,748854,534788,328,2365,3939,756,68,171,-53,-59,-25,24822,0.3304,transitando
1,1704986400,748841,534334,466,2430,3985,711,-237,-341,-217,74,35,14307,0.3151,transitando
1,1704986700,748861,534778,288,2405,3926,1023,-295,-29,25,-197,39,30371,0.3363,transitando
1,1704987000,748758,534584,483,2426,3905,862,166,-8,148,69,0,39479,0.3013,transitando
1,1704987300,748869,535036,141,2526,3933,629,-41,113,70,13,-32,19758,0.2877,transitando
1,1704987600,748753,535016,341,2462,3986,806,746,13,167,15,-6,5546,0.2884,transitando
1,1704987900,748848,535014,60,2504,3899,2333,-16,30,-4,-116,-72,22043,0.4115,transitando
1,1704988200,748748,535179,337,2438,3904,966,38,5,-152,11,23,52138,0.5337,transitando
1,1704988500,748757,535263,130,2439,3919,830,-245,-89,-109,-18,75,23895,0.4571,transitando
1,1704988800,748777,535100,463,2359,3932,239,650,-359,-36,128,-47,44340,0.2876,transitando
1,1704989100,748883,535131,225,2428,3961,242,-88,-261,22,83,-105,52199,0.2668,transitando
1,1704989400,748834,534607,97,2377,3968,1133,-172,-56,-43,-45,-38,51032,0.3919,transitando
1,1704989700,748735,534713,474,2372,3982,470,-110,102,36,-149,-35,12550,0.2635,transitando
1,1704990000,748684,534163,321,2391,3905,220,-277,-102,-88,-160,-22,62676,0.2749,transitando
1,1704990300,748831,534061,465,2383,3911,871,-678,-398,37,-139,49,56184,0.3636,transitando
1,1704990600,748883,534184,190,2498,3970,1349,-213,92,-42,-67,-21,10369,0.4279,transitando
1,1704990900,748772,534349,444,2453,3978,1690,-63,-252,106,186,-164,48469,0.3669,transitando
1,1704991200,748841,534556,51,2572,3962,1269,-392,153,30,-49,-32,20522,0.3175,transitando
1,1704991500,748782,534169,476,2376,3906,1586,-163,64,124,88,-80,54523,0.3453,transitando
1,1704991800,748713,533946,499,2416,3943,776,-90,-115,-79,56,62,5673,0.2703,transitando
1,1704992100,748841,533661,263,2377,3954,676,-378,-96,1,67,-51,33039,0.4347,transitando
1,1704992400,748838,533498,233,2414,3992,213,-178,-235,3,58,0,58385,0.3136,transitando
1,1704992700,748968,533837,81,2403,3961,1171,607,-212,-10,96,-66,15456,0.3965,transitando
1,1704993000,748924,534087,204,2472,3969,1025,328,-82,85,-72,-6,4859,0.2293,transitando
1,1704993300,748804,534089,115,2448,3904,1089,2,155,24,-50,67,56613,0.2505,transitando
1,1704993600,748658,534217,101,2524,3904,995,-368,26,85,75,-4,11866,0.3046,transitando
1,1704993900,748662,534622,113,2442,3947,969,91,-375,157,96,-7,37095,0.4297,transitando
1,1704994200,748749,534537,478,2411,3928,845,176,144,5,13,81,2029,0.2644,transitando
1,1704994500,748887,534704,324,2469,3948,768,129,-141,-31,172,-15,61603,0.4005,transitando
1,1704994800,748862,535089,174,2447,3932,1674,27,9,-44,-72,-34,47178,0.3504,transitando
1,1704995100,748798,535272,88,2489,3967,463,936,-130,-62,71,10,2511,0.3556,transitando
1,1704995400,748855,535377,256,2390,3989,1044,564,-288,176,127,-4,36825,0.3524,transitando
1,1704995700,748789,535238,346,2519,3942,611,281,61,78,5,-15,52974,0.2709,transitando
1,1704996000,748889,534889,108,2503,3946,169,-889,-176,-122,16,-21,64378,0.3271,transitando
1,1704996300,748966,534713,218,2435,3945,220,219,-433,4,-17,-31,53619,0.1582,transitando
1,1704996600,748861,535015,280,2399,3948,822,-187,-8,117,147,6,13553,0.2117,transitando
1,1704996900,748807,534773,214,2472,3944,1033,321,-691,99,-62,50,54690,0.2838,transitando
1,1704997200,748684,534875,57,2576,3965,908,144,200,135,-37,-85,28599,0.3081,transitando
1,1704997500,748813,534927,375,2377,3985,1071,-348,-279,-21,102,35,37914,0.2576,transitando
1,1704997800,748893,534385,347,2509,3922,764,-349,181,-13,-6,-45,475,0.2511,transitando
1,1704998100,748904,534790,233,2474,3983,2070,233,-104,-6,93,47,55407,0.3382,transitando
1,1704998400,749018,534929,175,2443,3966,1179,270,-124,14,50,7,4675,0.4135,transitando
1,1704998700,748930,534981,486,2431,3952,316,-399,111,-20,202,-17,9007,0.2301,transitando
1,1704999000,748823,535060,345,2434,3968,1158,63,-143,-97,68,-28,58842,0.2135,transitando
1,1704999300,748922,534962,162,2458,3955,973,-334,-59,-82,-91,54,49596,0.368,transitando
1,1704999600,748967,535220,306,2515,3991,537,-520,86,2,74,-22,43316,0.2857,transitando
1,1704999900,748943,535697,253,2462,3904,456,-120,10,50,-256,-96,21275,0.359,transitando
1,1705000200,748989,535709,298,2387,3957,879,-314,147,-223,-25,-15,55473,0.3063,transitando
1,1705000500,748908,535337,421,2372,3967,951,-143,-49,-87,-36,-4,21255,0.3801,transitando
1,1705000800,749001,535203,68,2492,3943,2136,12,300,-150,-16,67,52572,0.3135,transitando
1,1705001100,749065,535579,314,2394,3921,1442,-466,87,-152,29,-60,755,0.2477,transitando
1,1705001400,749154,535400,463,2291,3914,272,-403,382,82,221,39,9832,0.2719,transitando
1,1705001700,749105,534927,117,2478,3908,1290,-294,-80,35,-29,-71,43970,0.3409,transitando
1,1705002000,749254,535045,298,2425,3972,1409,-30,-102,124,85,-15,46723,0.3002,transitando
1,1705002300,749177,534911,222,2501,3954,-57,713,65,81,-90,-30,31848,0.2233,transitando
1,1705002600,749238,535299,126,2465,3897,1270,-515,-260,21,-30,-33,61706,0.3409,transitando
1,1705002900,749174,534965,292,2424,3937,25,279,-5,17,146,-119,52314,0.3152,transitando
1,1705003200,749029,534916,52,2583,3915,1232,58,-216,-253,18,-31,23830,0.4145,transitando
1,1705003500,748988,535147,483,2487,3996,1180,241,163,41,118,54,38227,0.3339,transitando
1,1705003800,749132,534798,476,2447,3935,1371,-460,23,191,141,-139,63931,0.4246,transitando
1,1705004100,749079,534860,423,2447,3991,967,27,167,-190,2,-35,38008,0.3407,transitando
1,1705004400,749134,535283,314,2406,3992,1070,-72,-65,67,-176,-14,50174,0.2989,transitando
1,1705004700,749018,535545,223,2457,3906,997,67,-141,76,278,17,20009,0.2697,transitando
1,1705005000,749064,535242,440,2372,3977,1234,43,60,29,-4,12,1192,0.3573,transitando
1,1705005300,749085,535574,433,2388,3898,1282,-162,412,-137,52,-5,4246,0.3315,transitando
1,1705005600,749185,535446,356,2453,3979,1064,-180,-26,-120,120,-26,42473,0.2586,transitando
1,1705005900,749206,534914,75,2561,3967,1122,-83,199,17,41,-70,58601,0.3569,transitando
1,1705006200,749170,534750,133,2505,3897,796,-53,86,66,-177,-18,59748,0.3161,transitando
1,1705006500,749151,535274,168,2432,3919,1088,-682,88,-65,-78,-33,46513,0.2882,transitando
1,1705006800,749133,535786,236,2439,3968,1295,588,-54,-116,192,21,45866,0.345,transitando
1,1705007100,749234,535904,157,2467,3923,93,-336,-159,-243,26,20,17306,0.4406,transitando
1,1705007400,749310,535770,352,2429,3958,573,215,434,137,226,72,1879,0.4331,transitando
1,1705007700,749336,536112,294,2390,3968,1643,-370,282,-65,-69,-60,61882,0.4113,transitando
1,1705008000,749285,535889,149,2473,3901,262,-398,202,-176,4,32,44545,0.5298,transitando
1,1705008300,749291,536043,316,2418,3995,1053,-348,7,98,88,29,22385,0.5139,transitando
1,1705008600,749288,535950,80,2453,3941,616,356,162,7,31,-18,62177,0.2824,transitando
1,1705008900,749272,536393,479,2465,3949,2053,178,47,130,-127,52,10025,0.4331,transitando
1,1705009200,749338,536716,419,2456,3981,466,235,-10,-181,-9,18,54858,0.4213,transitando
1,1705009500,749336,536989,275,2479,3924,1399,95,79,134,-80,-55,32021,0.4563,transitando
1,1705009800,749389,537039,389,2452,3904,789,304,-36,-55,155,-19,41350,0.3196,transitando
1,1705010100,749463,536734,113,2452,3909,586,-204,405,50,71,-38,52532,0.4117,transitando
1,1705010400,749544,536838,472,2451,3916,1437,12,245,102,-185,-13,33352,0.3453,transitando
1,1705010700,749602,536518,350,2424,3923,882,85,78,55,-234,79,55084,0.3795,transitando
1,1705011000,749627,536179,483,2357,3906,905,-420,-84,-9,46,39,47716,0.2855,transitando
1,1705011300,749747,536025,96,2469,3945,632,-526,165,0,75,-86,34534,0.2769,transitando
1,1705011600,749816,535742,262,2429,3967,648,117,-183,-223,-101,-58,24230,0.2787,transitando
1,1705011900,749784,535374,353,2428,3981,829,-319,-28,58,52,-16,38755,0.3533,transitando
1,1705012200,749747,535122,78,2428,3959,923,1,78,86,-130,38,38421,0.2926,transitando
1,1705012500,749845,534914,100,2458,3940,780,-621,-368,93,209,-29,11033,0.3504,transitando
1,1705012800,749875,534760,454,2401,3937,569,263,-49,205,-29,3,61870,0.3726,transitando
1,1705013100,749838,534574,351,2493,3964,1579,-103,-367,-128,-11,-46,35492,0.2316,transitando
1,1705013400,749735,534761,341,2402,3972,1287,-570,46,68,137,38,53354,0.2285,transitando
1,1705013700,749585,534890,265,2442,3938,1103,33,563,-14,-30,-16,8623,0.362,transitando
1,1705014000,749535,534763,470,2454,3950,1639,-28,-269,-36,107,-15,41163,0.2931,transitando
1,1705014300,749622,534384,439,2332,3901,65,-75,314,25,-85,31,5529,0.3611,transitando
1,1705014600,749602,534789,86,2466,3919,549,62,182,-64,50,26,63534,0.3378,transitando
1,1705014900,749662,534436,439,2404,3959,546,-36,-16,-100,-89,-27,22087,0.3206,transitando
1,1705015200,749773,534212,476,2384,3973,816,15,-183,127,-30,-77,1546,0.268,transitando
1,1705015500,749864,534435,460,2471,3934,1079,-356,-229,-131,-120,-46,47368,0.3882,transitando
1,1705015800,749923,534342,459,2414,3942,166,212,-143,-85,-198,19,36763,0.3321,transitando
1,1705016100,749895,534706,136,2545,3953,1229,502,179,-71,-12,-3,8747,0.2772,transitando
1,1705016400,749837,534334,185,2511,3937,731,-147,-66,-39,44,39,63392,0.3895,transitando
1,1705016700,749875,534199,422,2386,3917,839,-346,-108,-100,-39,-34,32203,0.4342,transitando
1,1705017000,749906,534045,419,2475,3911,377,178,54,-170,-83,-2,56419,0.3799,transitando
1,1705017300,749964,534316,201,2448,3987,203,53,405,-10,150,29,37348,0.4505,transitando
1,1705017600,749873,534643,429,2438,3947,1936,-111,-212,-153,12,30,64815,0.3138,transitando
1,1705017900,749988,534679,257,2382,3931,1174,-661,62,-75,82,27,36280,0.4856,transitando
1,1705018200,750009,534934,444,2340,3941,1013,-281,76,25,179,-35,56268,0.3951,transitando
1,1705018500,750075,534849,102,2456,3975,1325,-78,-54,-13,-169,51,20904,0.2529,transitando
1,1705018800,750024,534453,410,2497,3917,576,-317,-162,32,-12,10,37237,0.2534,transitando
1,1705019100,749893,534513,179,2497,3947,1118,-252,-49,54,-142,-93,2172,0.2854,transitando
1,1705019400,749991,534340,62,2503,3904,1757,700,141,33,5,-14,61401,0.3793,transitando
1,1705019700,750091,534394,401,2444,3914,2020,-411,39,44,-7,-81,2573,0.4094,transitando
1,1705020000,749992,534497,372,2399,3954,609,-219,181,-3,-39,-15,10002,0.3809,transitando
1,1705020300,750012,534144,379,2380,3972,1318,408,72,-88,-264,-35,63185,0.369,transitando
1,1705020600,750049,534304,143,2485,3987,656,-41,273,-151,-246,-80,24714,0.354,transitando
1,1705020900,750114,534129,347,2430,3964,922,42,156,94,40,27,63582,0.3622,transitando
1,1705021200,750123,533954,168,2494,3899,1294,-151,-122,-9,-23,-108,21821,0.3826,transitando
1,1705021500,750058,534150,195,2485,3917,830,324,261,13,-36,83,60608,0.3669,transitando
1,1705021800,749987,533947,293,2472,3989,1347,-337,148,161,79,55,25942,0.4038,transitando
1,1705022100,749953,534295,475,2431,3980,1055,-245,-380,-53,-22,54,20542,0.3938,transitando
1,1705022400,749845,534362,71,2510,3977,1104,-99,-263,-147,32,47,33689,0.5281,transitando
1,1705022700,749848,534453,50,2500,3996,878,264,160,31,40,23,52961,0.428,transitando
1,1705023000,749807,534359,175,2454,3978,1030,-324,-287,74,18,29,6412,0.4232,transitando
1,1705023300,749720,534379,343,2412,3935,202,-75,132,191,100,46,1418,0.3157,transitando
1,1705023600,749830,534787,167,2437,3925,464,-120,-353,-87,-37,46,64546,0.4731,transitando
1,1705023900,749752,535004,104,2448,3924,432,402,-213,20,28,9,48712,0.4579,transitando
1,1705024200,749739,535248,118,2470,3898,354,791,-6,-170,-75,-29,18815,0.35,transitando
1,1705024500,749661,535568,433,2341,3949,759,-37,122,130,-10,71,28028,0.3837,transitando
1,1705024800,749607,535621,495,2376,3985,934,-74,-297,-77,208,86,6989,0.3894,transitando
1,1705025100,749537,535558,205,2478,3957,667,186,70,-136,-50,-31,61673,0.5042,transitando
1,1705025400,749528,535638,156,2359,3902,-42,434,-134,11,-106,30,55472,0.362,transitando
1,1705025700,749416,535660,326,2504,3959,1029,-329,180,19,100,26,11096,0.4335,transitando
1,1705026000,749321,535507,172,2429,3925,1187,-253,175,-95,29,-91,15376,0.3598,transitando
1,1705026300,749338,535285,92,2473,3915,793,294,-142,126,-90,-53,37415,0.5277,transitando
1,1705026600,749372,535314,318,2500,3936,852,17,273,-14,75,-37,44937,0.3716,transitando
1,1705026900,749418,535136,180,2400,3970,1381,-97,39,61,124,-8,36786,0.5081,transitando
