id,timestamp,lat,lon,depth_dm,temp_cC,batt_mV,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,crc16,p_forrageio,comportamento
1,1706083500,750000,532683,709,2370,3994,-332,1673,305,276,-184,-9,50694,0.4668,busca
1,1706083800,749963,532669,1356,2161,3972,640,-288,-328,-166,96,18,13363,0.6482,busca
1,1706084100,749927,532740,1325,2257,3972,-1956,122,-404,413,66,-3,32487,0.4976,busca
1,1706084400,749966,532541,1589,2136,3934,262,-1191,-190,-47,224,59,42407,0.5217,busca
1,1706084700,749967,532589,1621,2261,3982,1347,180,-1132,-347,342,21,58812,0.4127,busca
1,1706085000,749964,532863,1338,2195,3997,-354,-700,-486,-263,-70,75,7858,0.5576,busca
1,1706085300,749950,532782,1789,2092,3957,538,81,-574,-115,93,273,10436,0.4739,busca
1,1706085600,749993,532557,1853,2056,3980,-810,-1488,414,-72,291,93,38542,0.4476,busca
1,1706085900,750002,532807,1025,2378,3993,143,273,28,-31,-125,205,40359,0.5386,busca
1,1706086200,750018,532894,576,2359,3909,-830,-1137,-718,-11,111,-34,21060,0.579,busca
1,1706086500,750023,532947,1845,2190,3931,-28,275,-423,-133,260,155,20285,0.5189,busca
1,1706086800,750036,533064,1502,2223,3979,-31,383,-635,-507,147,-111,62650,0.5472,busca
1,1706087100,750002,532923,3086,1882,3900,516,-305,-596,-299,-44,0,12378,0.6936,busca
1,1706087400,750022,532869,2489,2052,3947,1462,-1315,619,-289,-50,-39,9183,0.5556,busca
1,1706087700,750049,533048,3455,1923,3990,1023,1158,-556,-205,144,28,65354,0.6217,busca
1,1706088000,750025,532967,3604,1745,3924,1605,599,-1350,-36,466,106,36434,0.6925,busca
1,1706088300,750010,533043,1462,2183,3949,640,-884,-875,-280,-110,-80,50335,0.5005,busca
1,1706088600,749980,533036,3632,1851,3913,1040,745,318,80,-230,122,34784,0.4907,busca
1,1706088900,750040,533312,2747,2016,3974,846,-252,-76,73,-208,120,41200,0.5179,busca
1,1706089200,750033,533349,3899,1635,3977,-25,-325,166,217,-440,43,53468,0.4656,busca
1,1706089500,750095,533621,3277,1841,3910,297,-194,-195,-239,108,127,22700,0.575,busca
1,1706089800,750086,533515,3777,1756,3938,2587,1498,-797,52,66,15,1872,0.4658,busca
1,1706090100,750106,533286,1167,2276,3936,163,-164,-929,123,-382,73,14816,0.6032,busca
1,1706090400,750084,533413,3223,1714,3945,2359,149,-1046,-517,24,-111,41975,0.552,busca
1,1706090700,750075,533321,3285,1832,3906,1775,-878,-230,467,-90,-1,5072,0.6032,busca
1,1706091000,750045,533248,3783,1710,3953,-231,562,-1234,-241,27,107,65431,0.5625,busca
1,1706091300,750032,533417,2703,1982,3977,3788,119,-40,-47,-240,-110,32166,0.4882,busca
1,1706091600,750070,533705,2601,1964,3997,2074,1111,-470,-121,-54,-414,2797,0.5869,busca
1,1706091900,750084,533867,1559,2191,3962,2646,452,-776,87,239,-68,46082,0.5315,busca
1,1706092200,750117,533890,1472,2207,3902,-605,1288,-1041,156,81,198,6510,0.5681,busca
1,1706092500,750139,533840,3187,1872,3930,-14,213,-638,115,-341,-2,44941,0.5976,busca
1,1706092800,750161,533975,1217,2226,3980,-52,84,-1104,371,112,53,8178,0.6568,busca
1,1706093100,750195,533860,3478,1849,3912,-1182,1023,-463,303,-256,81,31338,0.6263,busca
1,1706093400,750200,533811,1475,2216,3919,1195,783,-928,320,-406,-194,63699,0.6758,busca
1,1706093700,750219,533786,1914,2174,3998,1120,-306,479,150,121,178,58593,0.6086,busca
1,1706094000,750167,533827,1088,2289,3980,2581,-883,-755,60,-227,212,31297,0.5446,busca
1,1706094300,750180,533817,3691,1821,3911,2069,743,-403,-150,-162,-239,44438,0.569,busca
1,1706094600,750215,533792,1580,2138,3927,1772,456,-979,-383,147,-195,23358,0.5135,busca
1,1706094900,750183,533944,3090,1841,3977,-33,614,-436,-243,-221,152,1732,0.4889,busca
1,1706095200,750192,533623,1326,2180,3954,-835,1312,-1933,-158,-142,-20,58845,0.4869,busca
1,1706095500,750130,533729,1621,2244,3933,1171,-363,-122,-492,-107,128,6429,0.516,busca
1,1706095800,750124,533635,1128,2247,3944,551,-639,-872,278,130,-93,24434,0.4299,busca
1,1706096100,750088,533605,2445,2103,3985,691,-172,-311,48,241,14,39824,0.5686,busca
1,1706096400,750100,533662,3517,1754,3903,1518,1154,-203,16,305,-33,41506,0.6109,busca
1,1706096700,750090,533774,1035,2322,3928,1845,-800,-643,302,502,32,3719,0.4269,busca
1,1706097000,750038,533671,3243,1897,3923,-3199,537,-388,-63,185,-77,53359,0.5674,busca
1,1706097300,750053,533817,3502,1811,3929,726,-530,-605,81,5,-48,60095,0.5756,busca
1,1706097600,750052,533774,3965,1623,3956,391,-801,-281,113,247,-25,45287,0.6945,busca
1,1706097900,750066,533815,3758,1796,3899,-755,-878,-220,-167,139,-101,53843,0.5167,busca
1,1706098200,750053,533791,2798,2005,3962,312,163,-697,56,205,256,30584,0.5667,busca
1,1706098500,750077,533741,3430,1725,3909,552,359,-761,387,191,46,49641,0.4491,busca
1,1706098800,750088,533496,2876,1930,3907,1594,1055,-1010,-137,4,49,47062,0.5727,busca
1,1706099100,750086,533351,1877,2093,3972,1145,-630,-656,-51,266,-144,37839,0.4987,busca
1,1706099400,750021,533184,3271,1896,3998,315,99,-633,-398,379,159,17687,0.5033,busca
1,1706099700,750011,533246,1214,2281,3932,1970,-161,-269,60,27,0,6410,0.4261,busca
1,1706100000,750007,533113,1190,2245,3958,-108,-219,-960,106,115,-13,37058,0.3524,busca
1,1706100300,749985,532878,3090,1829,3947,2115,909,139,-218,85,235,22454,0.5864,busca
1,1706100600,750007,533004,1561,2290,3921,520,-612,-970,275,-85,185,50754,0.4762,busca
1,1706100900,750084,533197,2028,2081,3945,1725,1321,-513,330,-251,-231,15098,0.5537,busca
1,1706101200,750079,533091,2374,1985,3958,-437,-142,-12,38,49,70,50255,0.3424,busca
1,1706101500,750070,532888,2060,2045,3921,240,-349,85,-172,-384,356,46283,0.5843,busca
1,1706101800,750084,532790,1322,2188,3981,307,135,211,93,-463,1,17050,0.3891,busca
1,1706102100,750044,532735,2364,2021,3937,1079,-1339,-512,200,-320,-168,25016,0.4522,busca
1,1706102400,750076,532554,2223,2124,3933,389,880,115,419,162,210,2761,0.4334,busca
1,1706102700,750028,532511,3652,1849,3941,-1295,281,-249,7,73,192,50801,0.507,busca
1,1706103000,750034,532586,2393,2057,3960,1122,-317,-581,-42,167,42,24032,0.306,busca
1,1706103300,749984,533110,3885,1720,3984,-374,-224,-574,65,156,-129,45921,0.5183,busca
1,1706103600,749954,533198,1277,2217,3952,22,-415,-1121,-55,-230,116,3151,0.3939,busca
1,1706103900,749978,532770,3727,1801,3907,1062,-167,-135,-5,62,-378,4807,0.5459,busca
1,1706104200,749977,532710,1110,2378,3910,695,-150,-770,174,-151,-164,54682,0.6613,busca
1,1706104500,749964,532683,2080,2139,3967,-695,-638,-15,-178,-292,-28,34621,0.5596,busca
1,1706104800,749975,532707,3004,1826,3983,-863,-61,-620,68,-193,-78,17769,0.529,busca
1,1706105100,750019,532702,1521,2141,3927,144,448,239,-292,189,-37,63893,0.4235,busca
1,1706105400,749985,532890,1937,2157,3975,283,406,-1004,-83,-83,245,29511,0.5137,busca
1,1706105700,749981,532833,3134,1851,3908,-10,486,-89,-175,-221,-70,22954,0.4129,busca
1,1706106000,749891,533077,3165,1881,3968,-782,429,-1048,-237,-152,141,52866,0.4823,busca
1,1706106300,749822,533058,3706,1795,3943,2585,-471,-883,141,-28,108,46494,0.4423,busca
1,1706106600,749898,532848,2740,1954,3929,510,-293,106,-168,395,-357,53677,0.5412,busca
1,1706106900,749885,532803,2186,2014,3972,2212,233,-160,63,154,225,28313,0.4242,busca
1,1706107200,749809,532736,1047,2321,3918,22,942,166,-63,-32,36,64985,0.4992,busca
1,1706107500,749881,532404,1553,2211,3995,-233,734,-940,-59,-18,-52,53438,0.4442,busca
1,1706107800,749862,532209,2869,1923,3933,-910,341,-225,-38,-224,-112,35933,0.3399,busca
1,1706108100,749922,532681,3121,1907,3940,624,-281,-578,-301,-174,-55,65152,0.2466,busca
1,1706108400,749996,532784,3572,1781,3990,-238,751,-460,87,61,60,63726,0.4619,busca
1,1706108700,749970,532596,3555,1796,3989,-810,522,-517,-217,-408,-4,64070,0.2616,busca
1,1706109000,750093,532225,3893,1736,3911,348,1884,-439,-238,-359,23,28947,0.4088,busca
1,1706109300,750152,531936,1325,2278,3974,-645,-484,-83,-48,-23,-40,31327,0.349,busca
1,1706109600,750200,532154,3492,1910,3945,-558,799,-1066,40,344,138,25369,0.3767,busca
1,1706109900,750147,532235,3116,1915,3930,-2119,896,-664,142,310,191,63425,0.4027,busca
1,1706110200,750186,532304,3474,1778,3924,465,-189,-672,-9,89,146,59906,0.4309,busca
1,1706110500,750129,532270,3771,1803,3900,-243,-1753,-769,329,-261,-222,38019,0.4185,busca
1,1706110800,750068,532514,2636,1976,3905,904,-1252,403,313,111,-172,14108,0.4614,busca
1,1706111100,750057,532103,3077,1788,3938,1735,436,-205,-27,-70,-146,30852,0.4315,busca
1,1706111400,750123,532124,2110,2123,3904,573,612,210,142,50,101,40430,0.3726,busca
1,1706111700,750129,532392,2463,2032,3954,1370,546,-551,-31,118,-17,49932,0.4113,busca
1,1706112000,750061,532378,1556,2238,3984,555,95,17,-167,290,157,22757,0.4355,busca
1,1706112300,750087,532135,2120,2028,3924,160,-1829,-1394,321,45,-106,24550,0.3746,busca
1,1706112600,750109,532413,2941,1985,3978,1617,529,-1039,283,-85,259,1574,0.3599,busca
1,1706112900,750134,532342,3857,1611,3995,351,24,-158,268,-34,-50,59730,0.418,busca
1,1706113200,750122,531983,2759,1988,3936,1275,-1553,-738,-98,5,-244,42750,0.3779,busca
1,1706113500,750132,531842,2090,2105,3900,2839,1363,-459,73,401,-254,26608,0.5059,busca
1,1706113800,750110,531771,3860,1677,3944,1281,-839,-1087,-168,110,210,31758,0.5363,busca
1,1706114100,750067,531893,2474,1988,3909,862,-403,-214,-104,-170,394,27675,0.5401,busca
1,1706114400,750050,532026,2116,2108,3994,1434,426,-754,-264,-387,-112,15053,0.4759,busca
1,1706114700,750087,531821,2248,2002,3981,-651,-1550,-625,138,-281,121,9181,0.2888,busca
1,1706115000,750087,532225,2101,2169,3970,-308,-1542,-666,305,-262,-55,19905,0.3763,busca
1,1706115300,750140,532080,1844,2164,3977,-1226,-373,-181,-105,185,-187,25623,0.45,busca
1,1706115600,750205,532179,2540,2033,3918,-890,784,-20,-117,254,-57,3378,0.2725,busca
1,1706115900,750299,532043,1667,2121,3902,2254,-432,-655,-79,45,40,41515,0.3664,busca
1,1706116200,750271,532039,2959,1927,3902,1267,-771,-249,-348,-17,-49,47506,0.2363,busca
1,1706116500,750309,532430,3556,1807,3977,296,-1353,-828,391,340,183,54804,0.375,busca
1,1706116800,750295,532682,1061,2264,3994,-1115,-522,-6,-130,-98,149,14626,0.3879,busca
1,1706117100,750374,533031,3155,1797,3944,1764,667,158,83,-69,-233,41929,0.4221,busca
1,1706117400,750468,533012,1845,2152,3946,1468,-388,-805,-24,-11,39,47935,0.4994,busca
1,1706117700,750425,533046,3467,1811,3943,1305,120,-96,0,326,36,26464,0.5218,busca
1,1706118000,750407,533028,3537,1885,3922,737,3201,-359,70,-38,101,43757,0.3573,busca
1,1706118300,750341,533090,3734,1802,3993,512,1269,-294,-128,242,-1,27848,0.5402,busca
1,1706118600,750351,533037,2280,378,3951,-1965,602,-1245,840,-487,-212,22931,0.3281,forrageando
1,1706118900,750321,533158,7458,953,3995,901,-1948,-1063,-320,549,-632,25809,0.3663,forrageando
1,1706119200,750343,533183,3225,458,3950,-844,625,-2975,-771,-127,21,19845,0.3313,forrageando
1,1706119500,750241,533647,7198,928,3974,1174,-2539,-560,-112,-1465,152,62020,0.323,forrageando
1,1706119800,750222,533406,3193,583,3935,-1218,-3629,-1546,-967,-724,68,39332,0.4111,forrageando
1,1706120100,750230,533555,5626,835,3912,-600,1287,1134,449,-404,215,35448,0.2841,forrageando
1,1706120400,750345,533846,6399,877,3979,-943,1543,-555,-658,318,-234,18437,0.4643,forrageando
1,1706120700,750365,533308,7755,947,3975,643,-4631,-1317,295,-75,-80,12264,0.3351,forrageando
1,1706121000,750439,533627,5341,691,3909,-1815,-1619,-771,695,574,-232,42113,0.3692,forrageando
1,1706121300,750323,533819,2826,456,3963,565,895,-2510,315,-116,109,30100,0.3204,forrageando
1,1706121600,750342,533594,1152,2265,3940,386,1872,-714,47,284,-227,57074,0.271,busca
1,1706121900,750439,533444,1506,2208,3973,1204,-951,-641,-338,-226,-135,43323,0.259,busca
1,1706122200,750541,533826,1660,2134,3993,1140,763,-522,-35,-148,-53,62444,0.4039,busca
1,1706122500,750604,533898,1838,2203,3948,-778,-836,-299,122,-70,2,9499,0.2432,busca
1,1706122800,750545,534316,1973,2163,3998,464,-856,-603,-82,-96,49,45783,0.2275,busca
1,1706123100,750537,534735,2829,1943,3990,-800,-256,-936,142,141,-81,61574,0.2677,busca
1,1706123400,750569,535026,1761,2114,3906,1090,-1525,-397,137,134,-204,50201,0.3483,busca
1,1706123700,750711,534769,1726,2199,3968,158,928,-892,-225,86,-38,61048,0.4607,busca
1,1706124000,750701,534914,1005,2284,3954,1406,812,-307,34,35,81,53709,0.377,busca
1,1706124300,750644,534534,3903,1834,3951,1646,156,442,-136,-77,105,11103,0.3515,busca
1,1706124600,750608,534601,2173,2091,3941,-655,-580,-419,-261,201,171,48929,0.3764,busca
1,1706124900,750625,534470,2258,1986,3991,348,1380,-410,177,142,167,47268,0.2939,busca
1,1706125200,750683,534655,3706,1716,3920,-1869,-69,-326,196,-158,254,32431,0.4231,busca
1,1706125500,750620,534650,1420,2191,3925,415,526,-735,44,29,-263,53305,0.2711,busca
1,1706125800,750708,534831,3760,1771,3965,497,-160,-724,273,776,136,7062,0.4099,busca
1,1706126100,750650,534796,3553,1797,3951,-542,640,-397,-77,-67,115,56590,0.2862,busca
1,1706126400,750678,534356,3928,1736,3940,1715,647,-95,-122,-96,25,34074,0.3368,busca
1,1706126700,750651,534676,3349,1789,3907,1626,913,-548,-92,98,-35,19125,0.3947,busca
1,1706127000,750720,534505,3412,1831,3995,191,-1096,276,266,307,63,1840,0.2826,busca
1,1706127300,750864,534426,3847,1746,3912,2791,1559,-553,155,-151,-83,22089,0.3833,busca
1,1706127600,750769,534383,1624,2167,3929,811,-58,-485,36,233,172,22591,0.211,busca
1,1706127900,750764,534653,1378,2198,3945,1016,-559,-740,223,104,162,56376,0.188,busca
1,1706128200,750707,534630,2555,1979,3979,1369,-611,-827,-215,-254,153,35510,0.3173,busca
1,1706128500,750756,534296,2032,2105,3913,1562,-120,-1275,601,-313,-77,1218,0.4608,busca
1,1706128800,750749,534557,153,2504,3900,457,-294,266,116,-32,22,49178,0.3487,transitando
1,1706129100,750678,534244,284,2456,3916,840,-411,-136,190,278,38,30704,0.4542,transitando
1,1706129400,750715,533915,169,2414,3963,790,776,242,-46,-71,-97,21947,0.4029,transitando
1,1706129700,750624,533861,475,2428,3964,1374,-280,-299,51,6,17,14762,0.3496,transitando
1,1706130000,750604,534349,234,2427,3952,252,-414,-10,46,-45,-25,25622,0.3962,transitando
1,1706130300,750621,534575,392,2397,3946,887,242,-122,134,-90,22,36602,0.286,transitando
1,1706130600,750729,534417,66,2513,3961,864,-245,-259,-40,23,-77,16081,0.3913,transitando
1,1706130900,750737,534655,73,2560,3953,1003,69,212,15,-1,-7,43817,0.2664,transitando
1,1706131200,750845,534837,404,2469,3902,836,-27,12,-49,-216,6,27035,0.3284,transitando
1,1706131500,750740,534444,315,2474,3993,436,-208,-218,-105,27,42,46506,0.4271,transitando
1,1706131800,750716,534701,482,2370,3993,1096,35,107,-16,-19,87,40329,0.4654,transitando
1,1706132100,750693,534556,53,2464,3933,1415,196,-20,188,-117,-62,47194,0.405,transitando
1,1706132400,750765,534651,266,2474,3937,1060,17,20,144,-71,-103,39864,0.2612,transitando
1,1706132700,750647,534799,308,2438,3986,1111,-22,-16,91,-222,61,31991,0.3369,transitando
1,1706133000,750606,534431,101,2470,3944,554,-127,-12,-25,139,62,40935,0.4297,transitando
1,1706133300,750499,534533,288,2411,3923,961,100,-242,-148,-22,-39,222,0.3817,transitando
1,1706133600,750573,534626,124,2496,3976,969,-147,-170,-132,35,-94,30261,0.3807,transitando
1,1706133900,750472,534649,345,2315,3970,2066,-587,84,60,55,14,5612,0.3374,transitando
1,1706134200,750557,534406,199,2408,3945,92,221,-5,-60,-320,58,48394,0.3576,transitando
1,1706134500,750486,534187,301,2469,3901,1378,-7,29,101,-167,-89,2887,0.3248,transitando
1,1706134800,750412,534539,309,2403,3981,564,817,-9,-38,-74,-46,27816,0.3327,transitando
1,1706135100,750354,534787,280,2441,3975,464,-85,-85,-141,-36,-37,41120,0.2967,transitando
1,1706135400,750246,534909,258,2327,3922,1082,431,313,88,16,4,38258,0.4044,transitando
1,1706135700,750276,534644,313,2384,3947,1324,-445,157,46,-33,-14,59472,0.2989,transitando
1,1706136000,750376,534529,194,2515,3913,1343,139,132,187,-182,97,34825,0.4044,transitando
1,1706136300,750436,534420,65,2557,3904,1403,-167,-75,94,-107,9,23078,0.3194,transitando
1,1706136600,750307,534562,365,2458,3917,1054,164,-85,-5,-110,5,5867,0.468,transitando
1,1706136900,750390,534786,221,2402,3980,864,-58,-301,148,54,18,27903,0.4547,transitando
1,1706137200,750480,534997,79,2453,3932,1336,559,176,75,-153,-19,61245,0.4262,transitando
1,1706137500,750426,534731,242,2466,3940,1945,221,-136,-100,-102,-5,40824,0.4216,transitando
1,1706137800,750440,534420,124,2420,3909,1013,161,-303,9,64,-84,26381,0.4194,transitando
1,1706138100,750461,534265,464,2323,3995,82,192,115,319,88,-65,26028,0.3167,transitando
1,1706138400,750527,534547,479,2420,3940,525,272,-310,17,134,-99,42758,0.2865,transitando
1,1706138700,750507,534932,252,2423,3984,1018,832,128,-65,64,-72,44826,0.3039,transitando
1,1706139000,750445,534690,436,2396,3929,1197,263,291,32,38,39,22946,0.4458,transitando
1,1706139300,750405,534376,144,2550,3922,979,-265,-76,-53,97,91,61909,0.457,transitando
1,1706139600,750349,534297,255,2474,3954,506,17,-155,44,189,79,58089,0.3495,transitando
1,1706139900,750501,534480,372,2456,3906,1103,49,105,102,70,-32,8931,0.2728,transitando
1,1706140200,750482,533967,496,2442,3959,453,-200,-319,-212,-61,42,30277,0.5506,transitando
1,1706140500,750478,533842,220,2389,3961,1085,94,-172,-21,68,-35,24566,0.4287,transitando
1,1706140800,750504,533608,270,2359,3976,1804,440,-341,36,-50,0,64493,0.4484,transitando
1,1706141100,750428,533400,195,2435,3976,810,172,176,74,22,52,12731,0.3026,transitando
1,1706141400,750537,533152,450,2366,3990,-7,322,193,138,-31,-10,5181,0.4691,transitando
1,1706141700,750513,532985,75,2471,3938,206,-272,-148,-80,-52,-26,20414,0.4028,transitando
1,1706142000,750466,532817,64,2517,3929,1278,632,-132,40,-212,1,59014,0.3778,transitando
1,1706142300,750479,533105,414,2449,3959,681,141,69,-31,-18,43,2774,0.384,transitando
1,1706142600,750383,533005,301,2412,3969,986,-110,65,-236,-64,-12,35714,0.4128,transitando
1,1706142900,750344,532673,124,2545,3967,1564,132,-27,-34,200,-5,15386,0.3733,transitando
1,1706143200,750379,532905,350,2450,3952,520,-232,54,102,-11,72,21164,0.3577,transitando
1,1706143500,750446,532839,110,2446,3934,1602,-43,27,70,118,-43,10204,0.4726,transitando
1,1706143800,750537,533008,282,2430,3904,1081,-147,5,49,71,-6,37854,0.2912,transitando
1,1706144100,750622,533203,444,2385,3974,-124,241,-80,-199,146,-92,41132,0.3734,transitando
1,1706144400,750634,533376,200,2420,3953,1112,271,51,153,-221,-57,21091,0.3562,transitando
1,1706144700,750693,533203,246,2403,3902,1218,140,-101,10,94,119,55393,0.3399,transitando
1,1706145000,750564,533165,190,2549,3950,212,418,-307,43,-53,5,33691,0.4229,transitando
1,1706145300,750516,533255,143,2472,3951,971,181,135,-78,25,74,18282,0.5123,transitando
1,1706145600,750470,533279,286,2387,3955,936,35,-115,27,89,50,14703,0.3756,transitando
1,1706145900,750505,532883,474,2399,3909,1233,949,-1872,32,59,-21,29259,0.6398,busca
1,1706146200,750482,532873,369,2380,3957,329,1180,-239,-455,137,125,58502,0.374,busca
1,1706146500,750479,533008,1556,2214,3996,-346,-1464,-431,79,278,124,15281,0.4466,busca
1,1706146800,750453,533030,1291,2192,3992,734,320,-884,-164,297,127,21653,0.3261,busca
1,1706147100,750505,533403,813,2386,3914,-1632,557,-227,-257,-105,41,11472,0.5884,busca
1,1706147400,750512,533487,1026,2344,3936,11,433,-162,-351,-472,-21,19924,0.4758,busca
1,1706147700,750618,533338,1635,2058,3989,-234,-877,343,-123,87,29,19651,0.4361,busca
1,1706148000,750663,533554,1401,2207,3976,2065,-320,-11,112,231,156,48256,0.3944,busca
1,1706148300,750752,533633,933,2316,3983,-160,-1434,349,-27,35,9,31210,0.3785,busca
1,1706148600,750764,533761,1223,2287,3981,-524,189,172,-129,-502,123,1641,0.4704,busca
1,1706148900,750767,533953,1720,2224,3951,-662,803,366,263,148,197,20921,0.3815,busca
1,1706149200,750733,533877,755,2308,3906,-1684,-662,-1267,60,-26,30,39243,0.5228,busca
1,1706149500,750753,533867,1069,2286,3998,-123,-465,-986,-329,41,-169,6895,0.4667,busca
1,1706149800,750666,533904,1382,2299,3957,370,145,-1161,415,177,-134,42365,0.3993,busca
1,1706150100,750689,534155,1136,2275,3992,779,-369,-155,3,162,-171,21257,0.536,busca
1,1706150400,750721,534146,1353,2223,3982,1669,-77,-114,-154,-59,-129,41443,0.4813,busca
